Ticker,Year,Total Revenue,EBIT,Net Income,EBITDA,ROIC,ROE,Net Margin,Stockholders Equity,Net Debt,Total Liabilities,Operating Cash Flow,Free Cash Flow,Capital Expenditure,Debt/Equity Ratio,Net Debt/EBITDA,Interest Coverage,Basic EPS,Diluted EPS
IS,2024-12-31,184900000.0,8900000.0,8600000.0,26900000.0,0.055337509788566955,0.06902086677367576,0.046511627906976744,124600000.0,-3700000.0,101300000.0,39200000.0,13800000.0,-25400000.0,0.07223113964686999,-0.137546468401487,9.88888888888889,0.1,0.1
ISOFOL,2021-12-31,22407000.0,-200083000.0,-200251000.0,-198487000.0,-0.6287331255184897,-0.6292610422584781,-8.936983978221091,318232000.0,-377906000.0,83131000.0,-188429000.0,-188429000.0,,0.004845521506322431,1.9039332550746397,-1190.970238095238,-1.59,-1.59
ISOFOL,2022-12-31,12797000.0,-159793000.0,-159793000.0,-159726000.0,-1.00813228688235,-1.00813228688235,-12.486754708134718,158504000.0,-188990000.0,51386000.0,-192680000.0,-192680000.0,,0.009734770100439105,1.1832137535529594,,-0.99,-0.99
ISOFOL,2023-12-31,721000.0,-37061000.0,-37071000.0,-37024000.0,-0.3051996178931418,-0.3052819685091244,-51.41608876560333,121432000.0,,19165000.0,-52536000.0,-52536000.0,,,,-3706.1,-0.23,-0.23
ISOFOL,2024-12-31,0.0,-43488000.0,-43488000.0,-43485000.0,-0.5579390331520065,-0.5579390331520065,,77944000.0,,20473000.0,-41986000.0,-41986000.0,,,,,-0.27,-0.27
ITAB,2021-12-31,6087000000.0,209000000.0,95000000.0,484000000.0,0.03898070158730158,0.03579502637528259,0.015607031378347298,2654000000.0,742000000.0,3242000000.0,-165000000.0,-257000000.0,-92000000.0,0.3579502637528259,1.5330578512396693,3.370967741935484,0.5,0.5
ITAB,2022-12-31,6868000000.0,397000000.0,170000000.0,723000000.0,0.06653205282112845,0.05644090305444887,0.024752475247524754,3012000000.0,560000000.0,3407000000.0,542000000.0,437000000.0,-105000000.0,0.43691899070385126,0.7745504840940526,8.10204081632653,0.78,0.78
ITAB,2023-12-31,6139000000.0,447000000.0,270000000.0,710000000.0,0.09061941695640545,0.08855362413906198,0.04398110441439974,3049000000.0,252000000.0,2560000000.0,810000000.0,666000000.0,-144000000.0,0.27222040013119053,0.35492957746478876,7.209677419354839,1.24,1.23
ITAB,2024-12-31,6585000000.0,496000000.0,311000000.0,750000000.0,0.07591624790619765,0.0753391472868217,0.04722854973424449,4128000000.0,-713000000.0,2819000000.0,624000000.0,434000000.0,-190000000.0,0.1937984496124031,-0.9506666666666667,8.551724137931034,1.38,1.37
ITECH,2021-12-31,52901000.0,-3183000.0,-2648000.0,4734000.0,-0.023242474182444062,-0.025233707201326484,-0.05005576454131302,104939000.0,-30720000.0,10185000.0,-1698000.0,-2428000.0,-730000.0,0.04087136336347783,-6.489226869455006,-23.233576642335766,-0.222363,-0.222363
ITECH,2022-12-31,83631000.0,13438000.0,10617000.0,21459000.0,0.08986159087642767,0.09149825483690266,0.12695053269720558,116035000.0,-50502000.0,9371000.0,20125000.0,20061000.0,-64000.0,0.01940793726030939,-2.3534181462323502,1119.8333333333333,0.891551,0.891551
ITECH,2023-12-31,120861000.0,25494000.0,20203000.0,33476000.0,0.1482919650464628,0.14829195965883235,0.16715896773980027,136238000.0,,16205000.0,35143000.0,35115000.0,-28000.0,,,,1.7,1.7
ITECH,2024-12-31,179451000.0,49214000.0,39013000.0,57437000.0,0.2480693539278725,0.2478778559991867,0.21740196488177832,157388000.0,,15726000.0,35173000.0,35038000.0,-135000.0,,,1295.1052631578948,,
IVACC,2021-12-31,5241000.0,-29301000.0,-29375000.0,-23149000.0,-0.09492200787210263,-0.09529540765347833,-5.604846403358137,308252000.0,-115279000.0,21141000.0,-25463000.0,-48669000.0,-23206000.0,0.00140469486004957,4.979869540800898,-395.9594594594595,-0.402367,-0.402367
IVACC,2022-12-31,9684000.0,-64030000.0,-64158000.0,-43172000.0,-0.20296876809019446,-0.2564688857886384,-6.625154894671623,250159000.0,-45377000.0,14876000.0,-69790000.0,-75922000.0,-6132000.0,0.0012871813526597084,1.051074770684703,-512.24,-1.09812,-1.09812
IVACC,2023-12-31,8015000.0,-91331000.0,-102852000.0,-66732000.0,-0.3045491785378309,-0.4322765843879108,-12.83243917654398,237931000.0,-88160000.0,21680000.0,-45834000.0,-47941000.0,-2107000.0,0.0007607247479311229,1.3211053167895463,-686.6992481203008,-1.364071,-1.364071
IVACC,2024-12-31,11787000.0,-75385000.0,-75515000.0,-56855000.0,-0.46398192941639893,-0.4651972229238152,-6.406634427759396,162329000.0,-34259000.0,24988000.0,-52937000.0,-53901000.0,-964000.0,0.0008932476636953348,0.6025679359774866,-579.8846153846154,-0.857906,-0.857906
IVSO,2021-12-31,593000000.0,25900000.0,14500000.0,71000000.0,0.03175004975124378,0.03473053892215569,0.024451939291736932,417500000.0,-42000000.0,272500000.0,91000000.0,72400000.0,-18600000.0,0.22227544910179642,-0.5915492957746479,10.791666666666666,0.33,0.32
IVSO,2022-12-31,775500000.0,69300000.0,44500000.0,117100000.0,0.08582640459210297,0.08727201412041577,0.05738233397807866,509900000.0,-53400000.0,290000000.0,41700000.0,8200000.0,-33500000.0,0.14453814473426163,-0.4560204953031597,10.191176470588236,0.99,0.99
IVSO,2023-12-31,1238500000.0,249800000.0,178400000.0,308100000.0,0.255727722098834,0.24764019988895059,0.14404521598708114,720400000.0,-214000000.0,332600000.0,204700000.0,151300000.0,-53400000.0,0.01513048306496391,-0.694579681921454,25.489795918367346,3.91,3.91
IVSO,2024-12-31,1806700000.0,402400000.0,306400000.0,463400000.0,,0.2977648202137998,0.16959096695632922,1029000000.0,,395000000.0,157000000.0,79500000.0,-77500000.0,,,,,
IZAFE-B,2021-12-31,442000.0,-33273000.0,-36275000.0,-28426000.0,-0.816856111752142,-0.8905555691945106,-82.07013574660634,40733000.0,-17636000.0,7696000.0,-33493000.0,-33707000.0,-214000.0,0.026759629784204455,0.620417927249701,-11.0836109260493,-0.8,-0.8
IZAFE-B,2022-12-31,729000.0,-23404000.0,-23526000.0,-14674000.0,-0.5919280953395203,-0.6038346038346039,-32.27160493827161,38961000.0,-229000.0,11740000.0,-21457000.0,-24116000.0,-2659000.0,0.03778137111470445,0.015605833446912907,-128.5934065934066,-0.1,-0.1
IZAFE-B,2023-12-31,1822000.0,-35476000.0,-32175000.0,-12490000.0,-1.260553107403463,-1.2690805821796236,-17.659165751920966,25353000.0,-4797000.0,9261000.0,-11256000.0,-12713000.0,-1457000.0,0.04090245730288329,0.3840672538030424,-147.81666666666666,-0.14,-0.14
IZAFE-B,2024-12-31,7954000.0,-19386000.0,-20509000.0,-15456000.0,-1.2730496453900708,-2.1082442434210527,-2.5784510937892886,9728000.0,4434000.0,14504000.0,-11698000.0,-12721000.0,-1023000.0,0.6768092105263158,-0.28687888198757766,-17.262689225289403,,
JLT,2021-12-31,136172000.0,9476000.0,7330000.0,10410000.0,0.11869464987674062,0.1220934106202945,0.053828980994624444,60036000.0,-20168000.0,42588000.0,1501000.0,-2692000.0,-4193000.0,0.0,-1.9373679154658983,,0.26,0.26
JLT,2022-12-31,167159000.0,6034000.0,5290000.0,8949000.0,0.08830882451104732,0.088278486082371,0.03164651619117128,59924000.0,-23336000.0,64570000.0,1176000.0,-4030000.0,-5206000.0,0.0,-2.607665660967706,,0.18,0.18
JLT,2023-12-31,158813000.0,2123000.0,1606000.0,5492000.0,0.029380428408308262,0.02910791314749701,0.010112522274624874,55174000.0,-6488000.0,42023000.0,-5223000.0,-6636000.0,-1413000.0,0.0,-1.1813546977421705,101.0952380952381,0.06,0.06
JLT,2024-12-31,118389000.0,-9586000.0,-7683000.0,-6109000.0,-0.16070243135030668,-0.1613940005041593,-0.06489623191343791,47604000.0,-13251000.0,39856000.0,7506000.0,7210000.0,-296000.0,0.0,2.1690947781961043,-239.65,,
JM,2021-12-31,15650000000.0,2233000000.0,1804000000.0,2346000000.0,0.24256045519203415,0.2332859174964438,0.11527156549520767,7733000000.0,9987000000.0,22091000000.0,-961000000.0,-966000000.0,-5000000.0,1.8062847536531748,4.257033248081841,25.96511627906977,26.1,26.0
JM,2022-12-31,14577000000.0,1997000000.0,1495000000.0,2102000000.0,0.06664811611324417,0.18596840403035203,0.10255882554709474,8039000000.0,13596000000.0,23880000000.0,-1912000000.0,-1916000000.0,-4000000.0,1.958825724592611,6.468125594671741,18.49074074074074,22.3,22.2
JM,2023-12-31,15969000000.0,1543000000.0,1029000000.0,1935000000.0,0.044747194553019794,0.1290929619872036,0.06443734736051099,7971000000.0,14232000000.0,22102000000.0,1057000000.0,1056000000.0,-1000000.0,1.995358173378497,7.355038759689922,9.765822784810126,15.95,15.95
JM,2024-12-31,14272000000.0,715000000.0,353000000.0,904000000.0,0.02222193916543537,0.04320685434516524,0.024733744394618833,8170000000.0,11033000000.0,16993000000.0,3471000000.0,3447000000.0,-24000000.0,1.4123623011015911,12.204646017699115,4.03954802259887,5.47,5.47
JOMA,2021-12-31,407900000.0,1780300000.0,1332500000.0,1783300000.0,0.0960286284132032,0.2590446937148856,3.266732042167198,5143900000.0,9219000000.0,11295600000.0,121100000.0,116700000.0,-4400000.0,1.83644705379187,5.169629338866147,20.230681818181818,29.70105,29.70105
JOMA,2022-12-31,621000000.0,376500000.0,123700000.0,380400000.0,0.016507790510307818,0.022344249561966005,0.19919484702093398,5536100000.0,8876200000.0,10774400000.0,-4600000.0,-10000000.0,-5400000.0,1.6119289752714006,23.333859095688748,2.0562534134352815,3.3,3.3
JOMA,2023-12-31,610300000.0,-1142300000.0,-1255900000.0,-1138800000.0,-0.08089752366563585,-0.2276996156356516,-2.057840406357529,5515600000.0,6759000000.0,8966300000.0,145700000.0,141200000.0,-4500000.0,1.3040648342882006,-5.935194942044257,-4.527546571541816,-31.75,-31.75
JOMA,2024-12-31,642700000.0,710000000.0,429000000.0,711500000.0,0.049997639579530434,0.0721760489922272,0.6674964991442353,5943800000.0,6704800000.0,8735700000.0,175600000.0,175300000.0,-300000.0,1.1382953666004914,9.423471539002108,3.1443755535872455,5.66,5.66
K2A-B,2021-12-31,272700000.0,1020300000.0,755500000.0,1026900000.0,0.0940881623372149,0.2600151431718062,2.7704437110377707,2905600000.0,5435700000.0,6656900000.0,65300000.0,54100000.0,-11200000.0,2.0012734030837005,5.293309962021619,13.080769230769231,8.1,8.1
K2A-B,2022-12-31,374700000.0,346600000.0,159500000.0,355200000.0,0.024898316407044176,0.05341951905686918,0.42567387243127836,2985800000.0,7065800000.0,8355600000.0,62000000.0,58800000.0,-3200000.0,2.4662736954919953,19.892454954954953,2.619803476946334,1.08,1.08
K2A-B,2023-12-31,443600000.0,-355800000.0,-536600000.0,-346900000.0,-0.03282148838491914,-0.22762365317722916,-1.2096483318304778,2357400000.0,6662600000.0,7700800000.0,133700000.0,133000000.0,-700000.0,2.860397047594808,-19.20611127125973,-1.2431865828092243,-7.17,-7.17
K2A-B,2024-12-31,426900000.0,-18300000.0,-202400000.0,3900000.0,-0.00229385577165951,-0.09592871700080573,-0.47411571796673696,2109900000.0,4125100000.0,5117800000.0,57400000.0,56700000.0,-700000.0,2.0183894971325653,1057.7179487179487,-0.05485611510791367,-2.99,-2.99
K2A-PREF,2021-12-31,272700000.0,1020300000.0,755500000.0,1026900000.0,0.0940881623372149,0.2600151431718062,2.7704437110377707,2905600000.0,5435700000.0,6656900000.0,65300000.0,54100000.0,-11200000.0,2.0012734030837005,5.293309962021619,13.080769230769231,,
K2A-PREF,2022-12-31,374700000.0,346600000.0,159500000.0,355200000.0,0.024898316407044176,0.05341951905686918,0.42567387243127836,2985800000.0,7065800000.0,8355600000.0,62000000.0,58800000.0,-3200000.0,2.4662736954919953,19.892454954954953,2.619803476946334,,
K2A-PREF,2023-12-31,443600000.0,-355800000.0,-536600000.0,-346900000.0,-0.03282148838491914,-0.22762365317722916,-1.2096483318304778,2357400000.0,6662600000.0,7700800000.0,133700000.0,133000000.0,-700000.0,2.860397047594808,-19.20611127125973,-1.2431865828092243,,
K2A-PREF,2024-12-31,426900000.0,-18300000.0,-202400000.0,3900000.0,-0.00229385577165951,-0.09592871700080573,-0.47411571796673696,2109900000.0,4125100000.0,5117800000.0,57400000.0,56700000.0,-700000.0,2.0183894971325653,1057.7179487179487,-0.05485611510791367,,
K33,2021-12-31,332239000.0,-34836000.0,-163440000.0,-23337000.0,-0.19528876231906805,-1.0972883335906922,-0.49193502267945666,148949000.0,10112000.0,32095000.0,-43746000.0,-109916000.0,-66170000.0,0.1976045492081182,-0.4333033380468784,-0.27087804422879536,-0.019215,-0.019215
K33,2022-12-31,287223000.0,-90667000.0,-94201000.0,-37428000.0,-0.9271792039923099,-1.3223048848961259,-0.32797164572475046,71240000.0,21475000.0,28798000.0,-49853000.0,-51912000.0,-2059000.0,0.37265581134194276,-0.5737683018061345,-25.65563101301641,-0.010743,-0.010743
K33,2023-12-31,154093000.0,-62905000.0,-89997000.0,-12293000.0,-1.7025739572901724,5293.941176470588,-0.5840434023609119,-17000.0,30122000.0,43817000.0,-1885000.0,-1885000.0,,-2174.3529411764707,-2.4503375904986577,-2.3219031448398053,-0.00958,-0.00958
K33,2024-12-31,958462000.0,-990000.0,-4178000.0,7220000.0,-0.025929806181246726,-0.14092488278746584,-0.0043590669217976295,29647000.0,207000.0,11438000.0,-22058000.0,-22058000.0,,0.2878200155159038,0.028670360110803324,-0.31053952321204514,-0.000342,-0.000342
KABE-B,2021-12-31,3266000000.0,268000000.0,212000000.0,314000000.0,0.1561221818181818,0.16320246343341033,0.06491120636864667,1299000000.0,-496000000.0,841000000.0,449000000.0,416000000.0,-33000000.0,0.06312548113933796,-1.5796178343949046,89.33333333333333,23.56,23.56
KABE-B,2022-12-31,3667000000.0,288000000.0,227000000.0,337000000.0,0.1501887831800263,0.15494880546075085,0.06190346332151623,1465000000.0,-489000000.0,1039000000.0,106000000.0,59000000.0,-47000000.0,0.04436860068259386,-1.4510385756676558,144.0,25.22,25.22
KABE-B,2023-12-31,4084000000.0,308000000.0,230000000.0,363000000.0,0.1381887240356083,0.14171287738755392,0.056317335945151814,1623000000.0,-207000000.0,826000000.0,-146000000.0,-171000000.0,-25000000.0,0.04374614910659273,-0.5702479338842975,77.0,25.56,25.56
KABE-B,2024-12-31,3796000000.0,253000000.0,194000000.0,309000000.0,0.1093140311804009,0.11022727272727273,0.051106427818756586,1760000000.0,-30000000.0,740000000.0,-89000000.0,-133000000.0,-44000000.0,0.02727272727272727,-0.0970873786407767,84.33333333333333,,
KAKEL,2021-12-31,151139000.0,2584000.0,1390000.0,8048000.0,0.03530273671385056,0.027477415146183803,0.00919683205526039,50587000.0,5847000.0,40309000.0,248000.0,-908000.0,-1156000.0,0.19176863621088422,0.7265159045725647,3.3955321944809462,0.46,0.46
KAKEL,2022-12-31,176211000.0,7482000.0,5358000.0,13672000.0,0.09861534692849949,0.09567515445876933,0.030406728297325367,56002000.0,2618000.0,42667000.0,10354000.0,4534000.0,-5820000.0,0.13460233563087032,0.19148624926857813,11.353566009104703,1.76,1.76
KAKEL,2023-12-31,155294000.0,1970000.0,848000.0,9025000.0,0.023764430095263654,0.014916446789797713,0.005460610197431968,56850000.0,2496000.0,38858000.0,4312000.0,1247000.0,-3065000.0,0.1382409850483729,0.2765650969529086,2.490518331226296,0.28,0.28
KAKEL,2024-12-31,143480000.0,-4565000.0,-5513000.0,3212000.0,-0.0847301933835596,-0.10738843329372577,-0.03842347365486479,51337000.0,6870000.0,43999000.0,828000.0,-3286000.0,-4114000.0,0.16479342384634862,2.138854296388543,-4.686858316221766,,
KAMBI,2021-12-31,162418000.0,57052000.0,46431000.0,79207000.0,0.33034671243661223,0.34297554237425854,0.28587348692878867,135377000.0,-68544000.0,61482000.0,72328000.0,47456000.0,-24872000.0,0.08208927661271856,-0.8653780600199478,64.32018038331455,1.501,1.473
KAMBI,2022-12-31,166006000.0,34871000.0,26451000.0,63509000.0,0.1607729175749558,0.1618917049704077,0.15933761430309748,163387000.0,-50011000.0,76487000.0,49003000.0,20581000.0,-28422000.0,0.06542748199061124,-0.7874631941929491,27.073757763975156,0.861,0.856
KAMBI,2023-12-31,173303000.0,20847000.0,14901000.0,57510000.0,0.09017589664647074,0.08655974254561509,0.08598235460436346,172147000.0,-46674000.0,42745000.0,49844000.0,18667000.0,-31177000.0,0.022457550814129784,-0.8115805946791862,24.9366028708134,0.488,0.486
KAMBI,2024-12-31,176415000.0,19878000.0,15445000.0,59471000.0,0.08964661076389852,0.08565090808262858,0.08754924467874046,180325000.0,,39801000.0,53705000.0,24243000.0,-29462000.0,,,22.435665914221218,0.515,0.515
KAN,2021-12-31,1704000.0,-45669000.0,-45686000.0,-45349000.0,-0.37269559398385793,-0.3728343275908501,-26.811032863849764,122537000.0,-106396000.0,10870000.0,-44125000.0,-44125000.0,,0.0010201000514130426,2.3461597830161636,-2686.4117647058824,-0.801052,-0.801052
KAN,2022-12-31,753000.0,-52366000.0,-52484000.0,-52006000.0,-0.48980928061658763,-0.49091300240386865,-69.69986719787516,106911000.0,-95149000.0,13826000.0,-47562000.0,-47562000.0,,0.0,1.8295773564588702,-443.77966101694915,-0.879204,-0.879204
KAN,2023-12-31,1035000.0,-65042000.0,-64889000.0,-62042000.0,-1.3645938234306814,-1.3613838536421619,-62.694685990338165,47664000.0,,17978000.0,-55672000.0,-55672000.0,,,,,-0.81,-0.81
KAN,2024-12-31,14000.0,-46161000.0,-44566000.0,-46161000.0,-0.7409470304975923,-0.7153451043338683,-3183.285714285714,62300000.0,,4064000.0,-58531000.0,-58531000.0,,,,,-0.39,-0.39
KAPIAB,2021-12-31,72255000.0,144593000.0,106910000.0,144593000.0,0.10927643872286799,0.1883116768740015,1.479620787488755,567729000.0,411384000.0,641743000.0,77154000.0,77154000.0,,0.8505378446406648,2.8451169835330896,14.539265962795374,29.29,29.29
KAPIAB,2022-12-31,76021000.0,79330000.0,54503000.0,79330000.0,0.059040991926668805,0.09422542321310025,0.7169466331671512,578432000.0,425417000.0,632452000.0,38140000.0,38140000.0,,0.8441614571807922,5.362624480020169,7.429293875257539,14.93,14.93
KAPIAB,2023-12-31,84961000.0,32576000.0,10549000.0,33176000.0,0.02508805441236701,0.019349572618217837,0.12416285119054625,545180000.0,428865000.0,623470000.0,44161000.0,44161000.0,,0.8899335999119556,12.926965276103207,1.6894513017321855,2.89,2.89
KAPIAB,2024-12-31,89907000.0,121453000.0,76864000.0,121453000.0,0.20177001351413562,0.13292658462517554,0.8549278699100181,578244000.0,430342000.0,621707000.0,42397000.0,42397000.0,,0.826415838296636,3.54328011658831,4.930499736126334,,
KAR,2021-12-31,878072000.0,120766000.0,84912000.0,329370000.0,0.029369354415022444,0.03953954350155365,0.0967027760821436,2147521000.0,270648000.0,2367868000.0,314161000.0,250807000.0,-63354000.0,0.569083608495563,0.8217141816194553,6.856250709662768,0.87,0.86
KAR,2022-12-31,1113500000.0,80100000.0,59900000.0,313900000.0,0.01324132331202765,0.025821191482024313,0.053794342164346656,2319800000.0,1864600000.0,4999900000.0,275900000.0,182800000.0,-93100000.0,1.0931114751271662,5.940108314749921,2.661129568106312,0.555418,0.554106
KAR,2023-12-31,2474600000.0,180600000.0,38200000.0,548400000.0,0.031562168467853764,0.01634504300201104,0.015436838276893235,2337100000.0,1808400000.0,4595400000.0,337000000.0,174000000.0,-163000000.0,0.9665825167943177,3.297592997811816,1.2352941176470589,0.354158,0.35337
KAR,2024-12-31,2592700000.0,128600000.0,-33100000.0,514100000.0,0.02511503883936513,-0.01394564988413735,-0.01276661395456474,2373500000.0,2335500000.0,5115600000.0,315500000.0,147800000.0,-167700000.0,1.1536970718348432,4.542890488231862,0.7933374460209747,-0.306834,-0.306834
KARNEL-B,2021-12-31,422337000.0,34737000.0,9674000.0,59963000.0,0.03528663696111856,0.022982771236612784,0.022905878480928735,420924000.0,-29616000.0,389144000.0,19138000.0,10014000.0,-9124000.0,0.5143683895430053,-0.49390457448760067,3.297920820279123,0.244231,0.237819
KARNEL-B,2022-12-31,880129000.0,77741000.0,38228000.0,116836000.0,0.05438755247925704,0.0647971740648582,0.043434541981914015,589964000.0,216252000.0,691889000.0,56736000.0,16931000.0,-39805000.0,0.618569946640812,1.8509021192098325,4.101994512452512,0.96511,0.939771
KARNEL-B,2023-12-31,1103300000.0,137500000.0,77400000.0,193500000.0,0.0844885277246654,0.09993544222078761,0.07015317683313695,774500000.0,211700000.0,825900000.0,132800000.0,106300000.0,-26500000.0,0.5191736604260814,1.0940568475452197,4.910714285714286,1.481929,1.481929
KARNEL-B,2024-12-31,1402300000.0,151600000.0,77500000.0,236600000.0,0.063053959269058,0.06652360515021459,0.055266348142337586,1165000000.0,214800000.0,1068100000.0,174100000.0,121700000.0,-52400000.0,0.4301287553648069,0.907861369399831,4.097297297297297,1.54,1.49
KBC,2022-12-31,1838793000.0,132479000.0,68551000.0,254587000.0,0.10617027981754562,0.15709195073044974,0.037280433414745434,436375000.0,432592000.0,1102142000.0,212955000.0,107100000.0,-105855000.0,1.06660326553996,1.6991912391441826,5.226614589497771,1.224125,1.224125
KBC,2023-12-31,2332768000.0,209764000.0,107564000.0,346355000.0,0.1516896322511716,0.2171891247942979,0.04611002894415561,495255000.0,520749000.0,1358251000.0,262705000.0,152466000.0,-110239000.0,1.080750320541943,1.5035122923012516,4.630756324782551,1.920786,1.920786
KBC,2024-12-31,2720836000.0,206134000.0,99110000.0,366643000.0,0.12949120743002698,0.16880188303260904,0.036426304268246966,587138000.0,536049000.0,1642565000.0,157307000.0,45800000.0,-111507000.0,0.9995418453583315,1.4620461866174999,3.8594645197528554,1.77,1.77
KDEV,2021-12-31,2170000.0,177103000.0,170819000.0,177793000.0,0.16163619421204375,0.1759051206587264,78.7184331797235,971086000.0,82937000.0,138189000.0,16701000.0,16701000.0,,0.12906683857042528,0.4664806825915531,28.18316359007002,0.97,0.97
KDEV,2022-12-31,2300000.0,-87278000.0,-88122000.0,-86588000.0,-0.07030395396306541,-0.07098381070983811,-38.31391304347826,1241438000.0,-130325000.0,10208000.0,-32534000.0,-32534000.0,,0.0006065546567770602,1.5051161823809305,-103.40995260663507,-0.34,-0.34
KDEV,2023-12-31,2014000.0,5386000.0,5386000.0,6184000.0,0.0043197756860631495,0.0043197756860631495,2.674280039721946,1246824000.0,-82202000.0,11569000.0,-25021000.0,-25021000.0,,0.0024622561002996413,-13.292690815006468,,0.02,0.02
KDEV,2024-12-31,1838000.0,-7995000.0,-8101000.0,-6998000.0,-0.006454227458439054,-0.006539799454761072,-4.407508161044614,1238723000.0,-39898000.0,13257000.0,-27830000.0,-27830000.0,,0.0017049816625670147,5.701343240925979,-75.4245283018868,-0.03,-0.03
KEBNI-B,2021-12-31,18264000.0,-37620000.0,-37839000.0,-28765000.0,-0.5089452939582769,-0.6120834681332902,-2.0717805519053876,61820000.0,-3144000.0,30473000.0,-29484000.0,-42400000.0,-12916000.0,0.19411193788417988,0.1092994959151747,-139.85130111524163,-0.259795,-0.259795
KEBNI-B,2022-12-31,26278000.0,-62752000.0,-63983000.0,-38315000.0,-1.4424752315932234,-1.4707721306576558,-2.4348504452393636,43503000.0,-11285000.0,19845000.0,-30183000.0,-38563000.0,-8380000.0,0.0,0.2945321675583975,-50.976441917140534,-0.3,-0.3
KEBNI-B,2023-12-31,65532000.0,-38965000.0,-39042000.0,-30307000.0,-0.6613765594500551,-0.6626835271153356,-0.5957700054934993,58915000.0,,29904000.0,-35656000.0,-42294000.0,-6638000.0,,,-506.038961038961,-0.14,-0.14
KEBNI-B,2024-12-31,130560000.0,2309000.0,2001000.0,9564000.0,0.036573582753868815,0.0316949931097841,0.015326286764705882,63133000.0,,42236000.0,7686000.0,-2638000.0,-10324000.0,,,7.496753246753247,,
KENH,2022-12-31,63370000.0,2040000.0,1253000.0,6647000.0,0.05095182468604593,0.040282912714997586,0.019772763137131135,31105000.0,8588000.0,17700000.0,-173000.0,-5688000.0,-5515000.0,0.28513100787654716,1.2920114337295021,2.5987261146496814,0.04,0.04
KENH,2023-12-31,61127000.0,3186000.0,1682000.0,7903000.0,0.07408002224186869,0.051300820447128435,0.027516482078296007,32787000.0,9538000.0,18761000.0,5746000.0,-950000.0,-6696000.0,0.3109464116875591,1.2068834619764646,2.1197604790419162,0.06,0.06
KENH,2024-12-31,54212000.0,-595000.0,-2220000.0,3929000.0,-0.015322019931501557,-0.07262734321326922,-0.04095034309746919,30567000.0,7753000.0,19277000.0,8300000.0,1785000.0,-6515000.0,0.2704223509012988,1.9732756426571647,-0.36615384615384616,-0.08,-0.08
KFAST-B,2021-12-31,1252700000.0,1407300000.0,1044400000.0,1460600000.0,0.108407011476183,0.2466872948012377,0.8337191666001437,4233700000.0,5849900000.0,7249000000.0,325300000.0,-1051400000.0,-1376700000.0,1.4039492642369558,4.005134876078324,18.615079365079364,4.85,4.85
KFAST-B,2022-12-31,1406000000.0,1283000000.0,907400000.0,1342300000.0,0.07465165996899727,0.17618391161679903,0.6453769559032717,5150300000.0,8426000000.0,10102400000.0,150100000.0,-1816100000.0,-1966200000.0,1.642894588664738,6.277285256649035,9.392386530014642,4.13,4.13
KFAST-B,2023-12-31,1094800000.0,-165200000.0,-398100000.0,-103600000.0,-0.008475873302689977,-0.07889573713311798,-0.36362805991962,5045900000.0,10112000000.0,11706800000.0,203600000.0,-1808000000.0,-2011600000.0,2.0051526982302463,-97.60617760617761,-0.476905311778291,-1.96,-1.96
KFAST-B,2024-12-31,1153600000.0,610300000.0,74800000.0,669600000.0,0.031199302072535524,0.014344891070880638,0.06484049930651872,5214400000.0,10307800000.0,12161300000.0,30700000.0,-1369400000.0,-1400100000.0,1.9786169070266952,15.393966547192354,1.423606251457896,0.2,0.2
KINV-A,2021-12-31,14796000000.0,,14777000000.0,,,0.20412758492077746,0.9987158691538254,72391000000.0,-10544000000.0,6196000000.0,1313000000.0,1313000000.0,,0.0,,,53.12,53.12
KINV-A,2022-12-31,-19504000000.0,,-19519000000.0,,,-0.3689373606018221,1.0007690730106644,52906000000.0,-13848000000.0,4824000000.0,3179000000.0,3179000000.0,,0.0,,,-69.83,-69.83
KINV-A,2023-12-31,-4764000000.0,,-4766000000.0,,,-0.09895973920807292,1.0004198152812762,48161000000.0,-11951000000.0,5351000000.0,600000000.0,600000000.0,,0.0,,,-16.96,-16.96
KINV-A,2024-12-31,-2614000000.0,,-2623000000.0,,,-0.06690985153818682,1.003442999234889,39202000000.0,-14619000000.0,4905000000.0,-220000000.0,-220000000.0,,0.0,,,-9.3,-9.3
KINV-B,2021-12-31,14796000000.0,,14777000000.0,,,0.20412758492077746,0.9987158691538254,72391000000.0,-10544000000.0,6196000000.0,1313000000.0,1313000000.0,,0.0,,,53.12,53.12
KINV-B,2022-12-31,-19504000000.0,,-19519000000.0,,,-0.3689373606018221,1.0007690730106644,52906000000.0,-13848000000.0,4824000000.0,3179000000.0,3179000000.0,,0.0,,,-69.83,-69.83
KINV-B,2023-12-31,-4764000000.0,,-4766000000.0,,,-0.09895973920807292,1.0004198152812762,48161000000.0,-11951000000.0,5351000000.0,600000000.0,600000000.0,,0.0,,,-16.96,-16.96
KINV-B,2024-12-31,-2614000000.0,,-2623000000.0,,,-0.06690985153818682,1.003442999234889,39202000000.0,-14619000000.0,4905000000.0,-220000000.0,-220000000.0,,0.0,,,-9.3,-9.3
KJELL,2021-12-31,2398033000.0,129425000.0,62419000.0,285526000.0,0.06743263128417912,0.07017731241996432,0.026029249805986823,889447000.0,505657000.0,1675217000.0,152289000.0,103208000.0,-49081000.0,0.7863616381864237,1.7709665669676318,2.655035181652204,1.373785,1.373785
