Ticker,Growth_Metric,Value
IMPC,Total_Revenue_year_AvgGrowth,0.3018588360257884
IMPC,Total_Revenue_year_AvgGrowth_Rank,81.41210374639769
INCOAX,Basic_EPS_year_2021,-0.568786
INCOAX,Basic_EPS_year_2022,-0.303353
INCOAX,Basic_EPS_year_2023,-0.23
INCOAX,Basic_EPS_year_2024,-0.18
INCOAX,Basic_EPS_year_AvgGrowth,-0.3867633696502487
INCOAX,Basic_EPS_year_AvgGrowth_Rank,28.197674418604652
INCOAX,Total_Revenue_year_2021,20894597.0
INCOAX,Total_Revenue_year_2022,25922260.0
INCOAX,Total_Revenue_year_2023,59619000.0
INCOAX,Total_Revenue_year_2024,74498000.0
INCOAX,Total_Revenue_year_AvgGrowth,0.43000674881981876
INCOAX,Total_Revenue_year_AvgGrowth_Rank,88.61671469740634
INDT,Basic_EPS_year_2021,5.76
INDT,Basic_EPS_year_2022,7.36
INDT,Basic_EPS_year_2023,7.86
INDT,Basic_EPS_year_2024,7.55
INDT,Basic_EPS_year_AvgGrowth,0.08229933403434973
INDT,Basic_EPS_year_AvgGrowth_Rank,62.645348837209305
INDT,Total_Revenue_year_2021,21715000000.0
INDT,Total_Revenue_year_2022,27016000000.0
INDT,Total_Revenue_year_2023,31835000000.0
INDT,Total_Revenue_year_2024,32544000000.0
INDT,Total_Revenue_year_AvgGrowth,0.1319282114755548
INDT,Total_Revenue_year_AvgGrowth_Rank,56.77233429394812
INDU-A,Basic_EPS_year_2021,61.57
INDU-A,Basic_EPS_year_2022,-32.34
INDU-A,Basic_EPS_year_2023,62.15
INDU-A,Basic_EPS_year_2024,29.3
INDU-A,Basic_EPS_year_AvgGrowth,-0.007689758037785822
INDU-A,Basic_EPS_year_AvgGrowth_Rank,54.287790697674424
INDU-A,Total_Revenue_year_2021,26687000000.0
INDU-A,Total_Revenue_year_2022,-13964000000.0
INDU-A,Total_Revenue_year_2023,27000000000.0
INDU-A,Total_Revenue_year_2024,12735000000.0
INDU-A,Total_Revenue_year_AvgGrowth,-0.006801631781615613
INDU-A,Total_Revenue_year_AvgGrowth_Rank,17.65129682997118
INDU-C,Basic_EPS_year_2021,61.57
INDU-C,Basic_EPS_year_2022,-32.34
INDU-C,Basic_EPS_year_2023,62.15
INDU-C,Basic_EPS_year_2024,29.3
INDU-C,Basic_EPS_year_AvgGrowth,-0.007689758037785822
INDU-C,Basic_EPS_year_AvgGrowth_Rank,54.287790697674424
INDU-C,Total_Revenue_year_2021,26687000000.0
INDU-C,Total_Revenue_year_2022,-13964000000.0
INDU-C,Total_Revenue_year_2023,27000000000.0
INDU-C,Total_Revenue_year_2024,12735000000.0
INDU-C,Total_Revenue_year_AvgGrowth,-0.006801631781615613
INDU-C,Total_Revenue_year_AvgGrowth_Rank,17.65129682997118
INFREA,Basic_EPS_year_2021,0.35664
INFREA,Basic_EPS_year_2022,3.120596
INFREA,Basic_EPS_year_2023,-0.4
INFREA,Basic_EPS_year_2024,-0.3
INFREA,Basic_EPS_year_AvgGrowth,-0.790788539396724
INFREA,Basic_EPS_year_AvgGrowth_Rank,12.936046511627907
INFREA,Total_Revenue_year_2021,1264200000.0
INFREA,Total_Revenue_year_2022,2089600000.0
INFREA,Total_Revenue_year_2023,2014200000.0
INFREA,Total_Revenue_year_2024,2077900000.0
INFREA,Total_Revenue_year_AvgGrowth,0.12708739037591155
INFREA,Total_Revenue_year_AvgGrowth_Rank,55.907780979827095
INISS-B,Basic_EPS_year_2021,-0.263621
INISS-B,Basic_EPS_year_2022,2.908754
INISS-B,Basic_EPS_year_2023,4.5
INISS-B,Basic_EPS_year_2024,3.3
INISS-B,Basic_EPS_year_AvgGrowth,0.4703476346351933
INISS-B,Basic_EPS_year_AvgGrowth_Rank,83.57558139534885
INISS-B,Total_Revenue_year_2021,1283172000.0
INISS-B,Total_Revenue_year_2022,1921173000.0
INISS-B,Total_Revenue_year_2023,2195200000.0
INISS-B,Total_Revenue_year_2024,2149700000.0
INISS-B,Total_Revenue_year_AvgGrowth,0.15225951734246274
INISS-B,Total_Revenue_year_AvgGrowth_Rank,63.25648414985591
INIT,Basic_EPS_year_2021,-0.6
INIT,Basic_EPS_year_2022,-0.8
INIT,Basic_EPS_year_2023,-0.436348
INIT,Basic_EPS_year_2024,-0.232487
INIT,Basic_EPS_year_AvgGrowth,-0.28348147628979586
INIT,Basic_EPS_year_AvgGrowth_Rank,33.866279069767444
INIT,Total_Revenue_year_2021,0.0
INIT,Total_Revenue_year_2022,0.0
INIT,Total_Revenue_year_2023,0.0
INIT,Total_Revenue_year_2024,0.0
INIT,Total_Revenue_year_AvgGrowth,inf
INIT,Total_Revenue_year_AvgGrowth_Rank,97.91066282420749
INSP,Basic_EPS_year_2021,-0.649071
INSP,Basic_EPS_year_2022,-1.592126
INSP,Basic_EPS_year_2023,-1.69
INSP,Basic_EPS_year_2024,-0.67
INSP,Basic_EPS_year_AvgGrowth,0.013966887312149314
INSP,Basic_EPS_year_AvgGrowth_Rank,56.395348837209305
INSP,Total_Revenue_year_2021,2335000.0
INSP,Total_Revenue_year_2022,2002000.0
INSP,Total_Revenue_year_2023,1948000.0
INSP,Total_Revenue_year_2024,1865000.0
INSP,Total_Revenue_year_AvgGrowth,-0.07185276073619633
INSP,Total_Revenue_year_AvgGrowth_Rank,11.38328530259366
INSTAL,Basic_EPS_year_2021,2.1
INSTAL,Basic_EPS_year_2022,1.99
INSTAL,Basic_EPS_year_2023,2.29
INSTAL,Basic_EPS_year_2024,1.31
INSTAL,Basic_EPS_year_AvgGrowth,-0.10767230169050727
INSTAL,Basic_EPS_year_AvgGrowth_Rank,44.76744186046512
INSTAL,Total_Revenue_year_2021,8890000000.0
INSTAL,Total_Revenue_year_2022,12063000000.0
INSTAL,Total_Revenue_year_2023,14279000000.0
INSTAL,Total_Revenue_year_2024,13690000000.0
INSTAL,Total_Revenue_year_AvgGrowth,0.1358570786149381
INSTAL,Total_Revenue_year_AvgGrowth_Rank,58.06916426512968
INT,Basic_EPS_year_2021,-0.202012
INT,Basic_EPS_year_2022,-0.72
INT,Basic_EPS_year_2023,2.36
INT,Basic_EPS_year_2024,2.49
INT,Basic_EPS_year_AvgGrowth,1.1360560164644087
INT,Basic_EPS_year_AvgGrowth_Rank,92.29651162790698
INT,Total_Revenue_year_2021,9148218.0
INT,Total_Revenue_year_2022,57784000.0
INT,Total_Revenue_year_2023,186493000.0
INT,Total_Revenue_year_2024,265281000.0
INT,Total_Revenue_year_AvgGrowth,0.6918038109965361
INT,Total_Revenue_year_AvgGrowth_Rank,91.93083573487031
INTEG-B,Basic_EPS_year_2022,1.19
INTEG-B,Basic_EPS_year_2023,-0.88
INTEG-B,Basic_EPS_year_2024,0.23
INTEG-B,Basic_EPS_year_2025,-1.52
INTEG-B,Basic_EPS_year_AvgGrowth,2.8653061224489793
INTEG-B,Basic_EPS_year_AvgGrowth_Rank,97.52906976744185
INTEG-B,Total_Revenue_year_2022,55723662.0
INTEG-B,Total_Revenue_year_2023,74272277.0
INTEG-B,Total_Revenue_year_2024,104118633.0
INTEG-B,Total_Revenue_year_2025,91100041.0
INTEG-B,Total_Revenue_year_AvgGrowth,0.16724401372456166
INTEG-B,Total_Revenue_year_AvgGrowth_Rank,67.14697406340058
INTRUM,Basic_EPS_year_2021,25.88
INTRUM,Basic_EPS_year_2022,-37.07
INTRUM,Basic_EPS_year_2023,-1.56
INTRUM,Basic_EPS_year_2024,-30.67
INTRUM,Basic_EPS_year_AvgGrowth,1.2357438968217411
INTRUM,Basic_EPS_year_AvgGrowth_Rank,92.58720930232558
INTRUM,Total_Revenue_year_2021,17789000000.0
INTRUM,Total_Revenue_year_2022,19131000000.0
INTRUM,Total_Revenue_year_2023,17705000000.0
INTRUM,Total_Revenue_year_2024,18033000000.0
INTRUM,Total_Revenue_year_AvgGrowth,-0.003820639158798791
INTRUM,Total_Revenue_year_AvgGrowth_Rank,18.73198847262248
INVE-A,Basic_EPS_year_2021,74.45
INVE-A,Basic_EPS_year_2022,-24.38
INVE-A,Basic_EPS_year_2023,41.48
INVE-A,Basic_EPS_year_2024,37.0
INVE-A,Basic_EPS_year_AvgGrowth,-0.1446596654998055
INVE-A,Basic_EPS_year_AvgGrowth_Rank,41.93313953488372
INVE-A,Total_Revenue_year_2021,264794000000.0
INVE-A,Total_Revenue_year_2022,-27305000000.0
INVE-A,Total_Revenue_year_2023,180485000000.0
INVE-A,Total_Revenue_year_2024,168909000000.0
INVE-A,Total_Revenue_year_AvgGrowth,-0.054433336797964804
INVE-A,Total_Revenue_year_AvgGrowth_Rank,13.904899135446685
INVE-B,Basic_EPS_year_2021,74.45
INVE-B,Basic_EPS_year_2022,-24.38
INVE-B,Basic_EPS_year_2023,41.48
INVE-B,Basic_EPS_year_2024,37.0
INVE-B,Basic_EPS_year_AvgGrowth,-0.1446596654998055
INVE-B,Basic_EPS_year_AvgGrowth_Rank,41.93313953488372
INVE-B,Total_Revenue_year_2021,264794000000.0
INVE-B,Total_Revenue_year_2022,-27305000000.0
INVE-B,Total_Revenue_year_2023,180485000000.0
INVE-B,Total_Revenue_year_2024,168909000000.0
INVE-B,Total_Revenue_year_AvgGrowth,-0.054433336797964804
INVE-B,Total_Revenue_year_AvgGrowth_Rank,13.904899135446685
INWI,Basic_EPS_year_2021,12.29
INWI,Basic_EPS_year_2022,13.74
INWI,Basic_EPS_year_2023,11.72
INWI,Basic_EPS_year_2024,9.29
INWI,Basic_EPS_year_AvgGrowth,-0.09370748299319737
INWI,Basic_EPS_year_AvgGrowth_Rank,46.51162790697674
INWI,Total_Revenue_year_2021,7724900000.0
INWI,Total_Revenue_year_2022,9546800000.0
INWI,Total_Revenue_year_2023,8970400000.0
INWI,Total_Revenue_year_2024,8838400000.0
INWI,Total_Revenue_year_AvgGrowth,0.03151722466897557
INWI,Total_Revenue_year_AvgGrowth_Rank,27.089337175792505
IPCO,Basic_EPS_year_2021,0.94
IPCO,Basic_EPS_year_2022,2.3
IPCO,Basic_EPS_year_2023,1.31
IPCO,Basic_EPS_year_2024,0.82
IPCO,Basic_EPS_year_AvgGrowth,-0.10055865921787711
IPCO,Basic_EPS_year_AvgGrowth_Rank,46.075581395348834
IPCO,Total_Revenue_year_2021,712833000.0
IPCO,Total_Revenue_year_2022,1241814000.0
IPCO,Total_Revenue_year_2023,960203000.0
IPCO,Total_Revenue_year_2024,913182000.0
IPCO,Total_Revenue_year_AvgGrowth,0.033378613344924944
IPCO,Total_Revenue_year_AvgGrowth_Rank,27.953890489913547
IRIS,Basic_EPS_year_2021,-0.612943
IRIS,Basic_EPS_year_2022,-3.529366
IRIS,Basic_EPS_year_2023,-2.242813
IRIS,Basic_EPS_year_2024,-1.89
IRIS,Basic_EPS_year_AvgGrowth,0.12300086935274183
IRIS,Basic_EPS_year_AvgGrowth_Rank,65.98837209302324
IRIS,Total_Revenue_year_2021,77289000.0
IRIS,Total_Revenue_year_2022,87681000.0
IRIS,Total_Revenue_year_2023,117599000.0
IRIS,Total_Revenue_year_2024,88351000.0
IRIS,Total_Revenue_year_AvgGrowth,0.06805133182357379
IRIS,Total_Revenue_year_AvgGrowth_Rank,37.89625360230547
IRLAB-A,Basic_EPS_year_2021,0.944099
IRLAB-A,Basic_EPS_year_2022,-2.067578
IRLAB-A,Basic_EPS_year_2023,-3.238261
IRLAB-A,Basic_EPS_year_2024,-1.510559
IRLAB-A,Basic_EPS_year_AvgGrowth,0.5813503024965181
IRLAB-A,Basic_EPS_year_AvgGrowth_Rank,85.02906976744185
IRLAB-A,Total_Revenue_year_2021,207782000.0
IRLAB-A,Total_Revenue_year_2022,61136000.0
IRLAB-A,Total_Revenue_year_2023,5678000.0
IRLAB-A,Total_Revenue_year_2024,94628000.0
IRLAB-A,Total_Revenue_year_AvgGrowth,-0.4278378436938011
IRLAB-A,Total_Revenue_year_AvgGrowth_Rank,4.034582132564841
IS,Basic_EPS_year_2021,0.001121
IS,Basic_EPS_year_2022,0.1
IS,Basic_EPS_year_2023,-0.08
IS,Basic_EPS_year_2024,0.1
IS,Basic_EPS_year_AvgGrowth,0.38519166783629605
IS,Basic_EPS_year_AvgGrowth_Rank,82.41279069767442
IS,Total_Revenue_year_2021,152200000.0
IS,Total_Revenue_year_2022,171100000.0
IS,Total_Revenue_year_2023,160700000.0
IS,Total_Revenue_year_2024,184900000.0
IS,Total_Revenue_year_AvgGrowth,0.05244431155628635
IS,Total_Revenue_year_AvgGrowth_Rank,31.12391930835735
ISOFOL,Basic_EPS_year_2021,-1.397206
ISOFOL,Basic_EPS_year_2022,-0.869958
ISOFOL,Basic_EPS_year_2023,-0.202111
ISOFOL,Basic_EPS_year_2024,-0.237261
ISOFOL,Basic_EPS_year_AvgGrowth,-0.6129875235356191
ISOFOL,Basic_EPS_year_AvgGrowth_Rank,17.441860465116278
ISOFOL,Total_Revenue_year_2021,22407000.0
ISOFOL,Total_Revenue_year_2022,12797000.0
ISOFOL,Total_Revenue_year_2023,721000.0
ISOFOL,Total_Revenue_year_2024,0.0
ISOFOL,Total_Revenue_year_AvgGrowth,-0.8829171885873348
ISOFOL,Total_Revenue_year_AvgGrowth_Rank,2.0172910662824206
ITAB,Basic_EPS_year_2021,0.5
ITAB,Basic_EPS_year_2022,0.78
ITAB,Basic_EPS_year_2023,1.24
ITAB,Basic_EPS_year_2024,1.38
ITAB,Basic_EPS_year_AvgGrowth,0.31794871794871793
ITAB,Basic_EPS_year_AvgGrowth_Rank,80.23255813953489
ITAB,Total_Revenue_year_2021,6087000000.0
ITAB,Total_Revenue_year_2022,6868000000.0
ITAB,Total_Revenue_year_2023,6139000000.0
ITAB,Total_Revenue_year_2024,6585000000.0
ITAB,Total_Revenue_year_AvgGrowth,0.011916351882861453
ITAB,Total_Revenue_year_AvgGrowth_Rank,21.469740634005763
ITECH,Basic_EPS_year_2021,-0.222363
ITECH,Basic_EPS_year_2022,0.891551
ITECH,Basic_EPS_year_2023,1.7
ITECH,Basic_EPS_year_2024,3.3
ITECH,Basic_EPS_year_AvgGrowth,0.8026220333493966
ITECH,Basic_EPS_year_AvgGrowth_Rank,88.95348837209302
ITECH,Total_Revenue_year_2021,52901000.0
ITECH,Total_Revenue_year_2022,83631000.0
ITECH,Total_Revenue_year_2023,120861000.0
ITECH,Total_Revenue_year_2024,179451000.0
ITECH,Total_Revenue_year_AvgGrowth,0.38171979013103075
ITECH,Total_Revenue_year_AvgGrowth_Rank,86.88760806916427
IVACC,Basic_EPS_year_2021,-0.402367
IVACC,Basic_EPS_year_2022,-1.09812
IVACC,Basic_EPS_year_2023,-1.364071
IVACC,Basic_EPS_year_2024,-0.857906
IVACC,Basic_EPS_year_AvgGrowth,0.17542874826996313
IVACC,Basic_EPS_year_AvgGrowth_Rank,71.80232558139535
IVACC,Total_Revenue_year_2021,5241000.0
IVACC,Total_Revenue_year_2022,9684000.0
IVACC,Total_Revenue_year_2023,8015000.0
IVACC,Total_Revenue_year_2024,11787000.0
IVACC,Total_Revenue_year_AvgGrowth,0.2069744003225156
IVACC,Total_Revenue_year_AvgGrowth_Rank,73.05475504322767
IVSO,Basic_EPS_year_2021,0.33
IVSO,Basic_EPS_year_2022,0.99
IVSO,Basic_EPS_year_2023,3.91
IVSO,Basic_EPS_year_2024,6.72
IVSO,Basic_EPS_year_AvgGrowth,0.7394142259414228
IVSO,Basic_EPS_year_AvgGrowth_Rank,87.79069767441861
IVSO,Total_Revenue_year_2021,593000000.0
IVSO,Total_Revenue_year_2022,775500000.0
IVSO,Total_Revenue_year_2023,1238500000.0
IVSO,Total_Revenue_year_2024,1806700000.0
IVSO,Total_Revenue_year_AvgGrowth,0.37194190814962497
IVSO,Total_Revenue_year_AvgGrowth_Rank,85.87896253602305
IZAFE-B,Basic_EPS_year_2021,-0.8
IZAFE-B,Basic_EPS_year_2022,-0.1
IZAFE-B,Basic_EPS_year_2023,-0.14
IZAFE-B,Basic_EPS_year_2024,-0.08
IZAFE-B,Basic_EPS_year_AvgGrowth,-0.7571428571428571
IZAFE-B,Basic_EPS_year_AvgGrowth_Rank,13.953488372093023
IZAFE-B,Total_Revenue_year_2021,442000.0
IZAFE-B,Total_Revenue_year_2022,729000.0
IZAFE-B,Total_Revenue_year_2023,1822000.0
IZAFE-B,Total_Revenue_year_2024,7954000.0
IZAFE-B,Total_Revenue_year_AvgGrowth,0.8633963643007219
IZAFE-B,Total_Revenue_year_AvgGrowth_Rank,92.93948126801152
JLT,Basic_EPS_year_2021,0.26
JLT,Basic_EPS_year_2022,0.18
JLT,Basic_EPS_year_2023,0.06
JLT,Basic_EPS_year_2024,-0.27
JLT,Basic_EPS_year_AvgGrowth,-2.973913043478262
JLT,Basic_EPS_year_AvgGrowth_Rank,1.88953488372093
JLT,Total_Revenue_year_2021,136172000.0
JLT,Total_Revenue_year_2022,167159000.0
JLT,Total_Revenue_year_2023,158813000.0
JLT,Total_Revenue_year_2024,118389000.0
JLT,Total_Revenue_year_AvgGrowth,-0.04250921136266165
JLT,Total_Revenue_year_AvgGrowth_Rank,15.273775216138327
JM,Basic_EPS_year_2021,26.1
JM,Basic_EPS_year_2022,22.3
JM,Basic_EPS_year_2023,15.95
JM,Basic_EPS_year_2024,5.47
JM,Basic_EPS_year_AvgGrowth,-0.390948152391865
JM,Basic_EPS_year_AvgGrowth_Rank,27.906976744186046
JM,Total_Revenue_year_2021,15650000000.0
JM,Total_Revenue_year_2022,14577000000.0
JM,Total_Revenue_year_2023,15969000000.0
JM,Total_Revenue_year_2024,14272000000.0
JM,Total_Revenue_year_AvgGrowth,-0.018138519547529302
JM,Total_Revenue_year_AvgGrowth_Rank,16.85878962536023
JOMA,Basic_EPS_year_2021,29.70105
JOMA,Basic_EPS_year_2022,3.3
JOMA,Basic_EPS_year_2023,-31.75
JOMA,Basic_EPS_year_2024,5.66
JOMA,Basic_EPS_year_AvgGrowth,-6.203002438124453
JOMA,Basic_EPS_year_AvgGrowth_Rank,0.7267441860465116
JOMA,Total_Revenue_year_2021,407900000.0
JOMA,Total_Revenue_year_2022,621000000.0
JOMA,Total_Revenue_year_2023,610300000.0
JOMA,Total_Revenue_year_2024,642700000.0
JOMA,Total_Revenue_year_AvgGrowth,0.12160042070204655
JOMA,Total_Revenue_year_AvgGrowth_Rank,53.45821325648416
K2A-B,Basic_EPS_year_2021,8.1
K2A-B,Basic_EPS_year_2022,1.08
K2A-B,Basic_EPS_year_2023,-7.17
K2A-B,Basic_EPS_year_2024,-2.99
K2A-B,Basic_EPS_year_AvgGrowth,16.946938775510194
K2A-B,Basic_EPS_year_AvgGrowth_Rank,99.27325581395348
K2A-B,Total_Revenue_year_2021,272700000.0
K2A-B,Total_Revenue_year_2022,374700000.0
K2A-B,Total_Revenue_year_2023,443600000.0
K2A-B,Total_Revenue_year_2024,426900000.0
K2A-B,Total_Revenue_year_AvgGrowth,0.14006192766321887
K2A-B,Total_Revenue_year_AvgGrowth_Rank,59.72622478386167
K2A-PREF,Basic_EPS_year_AvgGrowth_Rank,50.0
K2A-PREF,Total_Revenue_year_2021,272700000.0
K2A-PREF,Total_Revenue_year_2022,374700000.0
K2A-PREF,Total_Revenue_year_2023,443600000.0
K2A-PREF,Total_Revenue_year_2024,426900000.0
K2A-PREF,Total_Revenue_year_AvgGrowth,0.14006192766321887
K2A-PREF,Total_Revenue_year_AvgGrowth_Rank,59.72622478386167
K33,Basic_EPS_year_2021,-0.019215
K33,Basic_EPS_year_2022,-0.010743
K33,Basic_EPS_year_2023,-0.00958
K33,Basic_EPS_year_2024,-0.000342
K33,Basic_EPS_year_AvgGrowth,-0.5795586760280843
K33,Basic_EPS_year_AvgGrowth_Rank,18.023255813953487
K33,Total_Revenue_year_2021,332239000.0
K33,Total_Revenue_year_2022,287223000.0
K33,Total_Revenue_year_2023,154093000.0
K33,Total_Revenue_year_2024,958462000.0
K33,Total_Revenue_year_AvgGrowth,0.4031228330899756
K33,Total_Revenue_year_AvgGrowth_Rank,88.04034582132564
KABE-B,Basic_EPS_year_2021,23.56
KABE-B,Basic_EPS_year_2022,25.22
KABE-B,Basic_EPS_year_2023,25.56
KABE-B,Basic_EPS_year_2024,21.56
KABE-B,Basic_EPS_year_AvgGrowth,-0.023607924921793623
KABE-B,Basic_EPS_year_AvgGrowth_Rank,52.470930232558146
KABE-B,Total_Revenue_year_2021,3266000000.0
KABE-B,Total_Revenue_year_2022,3667000000.0
KABE-B,Total_Revenue_year_2023,4084000000.0
KABE-B,Total_Revenue_year_2024,3796000000.0
KABE-B,Total_Revenue_year_AvgGrowth,0.05419563896577329
KABE-B,Total_Revenue_year_AvgGrowth_Rank,31.412103746397698
KAKEL,Basic_EPS_year_2021,0.46
KAKEL,Basic_EPS_year_2022,1.76
KAKEL,Basic_EPS_year_2023,0.28
KAKEL,Basic_EPS_year_2024,-1.81
KAKEL,Basic_EPS_year_AvgGrowth,-4.805797101449277
KAKEL,Basic_EPS_year_AvgGrowth_Rank,1.0174418604651163
KAKEL,Total_Revenue_year_2021,151139000.0
KAKEL,Total_Revenue_year_2022,176211000.0
KAKEL,Total_Revenue_year_2023,155294000.0
KAKEL,Total_Revenue_year_2024,143480000.0
KAKEL,Total_Revenue_year_AvgGrowth,-0.028041729753211824
KAKEL,Total_Revenue_year_AvgGrowth_Rank,16.42651296829971
KAMBI,Basic_EPS_year_2021,1.501
KAMBI,Basic_EPS_year_2022,0.861
KAMBI,Basic_EPS_year_2023,0.488
KAMBI,Basic_EPS_year_2024,0.515
KAMBI,Basic_EPS_year_AvgGrowth,-0.39595839524517074
KAMBI,Basic_EPS_year_AvgGrowth_Rank,27.761627906976745
KAMBI,Total_Revenue_year_2021,162418000.0
KAMBI,Total_Revenue_year_2022,166006000.0
KAMBI,Total_Revenue_year_2023,173303000.0
KAMBI,Total_Revenue_year_2024,176415000.0
KAMBI,Total_Revenue_year_AvgGrowth,0.029072377171742724
KAMBI,Total_Revenue_year_AvgGrowth_Rank,26.65706051873199
KAR,Basic_EPS_year_2021,0.87
KAR,Basic_EPS_year_2022,0.555418
KAR,Basic_EPS_year_2023,0.354158
KAR,Basic_EPS_year_2024,-0.31
KAR,Basic_EPS_year_AvgGrowth,-1.0183236525365145
KAR,Basic_EPS_year_AvgGrowth_Rank,10.174418604651162
KAR,Total_Revenue_year_2021,878072000.0
KAR,Total_Revenue_year_2022,1113500000.0
KAR,Total_Revenue_year_2023,2474600000.0
KAR,Total_Revenue_year_2024,2592700000.0
KAR,Total_Revenue_year_AvgGrowth,0.36861322885582853
KAR,Total_Revenue_year_AvgGrowth_Rank,85.44668587896254
KARNEL-B,Basic_EPS_year_2021,0.244231
KARNEL-B,Basic_EPS_year_2022,0.96511
KARNEL-B,Basic_EPS_year_2023,1.481929
KARNEL-B,Basic_EPS_year_2024,1.54
KARNEL-B,Basic_EPS_year_AvgGrowth,0.41634081493263253
KARNEL-B,Basic_EPS_year_AvgGrowth_Rank,82.99418604651163
KARNEL-B,Total_Revenue_year_2021,422337000.0
KARNEL-B,Total_Revenue_year_2022,880129000.0
KARNEL-B,Total_Revenue_year_2023,1103300000.0
KARNEL-B,Total_Revenue_year_2024,1402300000.0
KARNEL-B,Total_Revenue_year_AvgGrowth,0.3322484431729912
KARNEL-B,Total_Revenue_year_AvgGrowth_Rank,83.5734870317003
KDEV,Basic_EPS_year_2021,0.97
KDEV,Basic_EPS_year_2022,-0.34
KDEV,Basic_EPS_year_2023,0.02
KDEV,Basic_EPS_year_2024,-0.03
KDEV,Basic_EPS_year_AvgGrowth,-1.7032258064516133
KDEV,Basic_EPS_year_AvgGrowth_Rank,4.3604651162790695
KDEV,Total_Revenue_year_2021,2170000.0
KDEV,Total_Revenue_year_2022,2300000.0
KDEV,Total_Revenue_year_2023,2014000.0
KDEV,Total_Revenue_year_2024,1838000.0
KDEV,Total_Revenue_year_AvgGrowth,-0.0616198029319876
KDEV,Total_Revenue_year_AvgGrowth_Rank,12.968299711815561
KEBNI-B,Basic_EPS_year_2021,-0.259795
KEBNI-B,Basic_EPS_year_2022,-0.3
KEBNI-B,Basic_EPS_year_2023,-0.14
KEBNI-B,Basic_EPS_year_2024,0.01
KEBNI-B,Basic_EPS_year_AvgGrowth,-0.5621293282786914
KEBNI-B,Basic_EPS_year_AvgGrowth_Rank,18.8953488372093
KEBNI-B,Total_Revenue_year_2021,18264000.0
KEBNI-B,Total_Revenue_year_2022,26278000.0
KEBNI-B,Total_Revenue_year_2023,65532000.0
KEBNI-B,Total_Revenue_year_2024,130560000.0
KEBNI-B,Total_Revenue_year_AvgGrowth,0.6252516269521348
KEBNI-B,Total_Revenue_year_AvgGrowth_Rank,91.64265129682997
KFAST-B,Basic_EPS_year_2021,4.85
KFAST-B,Basic_EPS_year_2022,4.13
KFAST-B,Basic_EPS_year_2023,-1.96
KFAST-B,Basic_EPS_year_2024,0.2
KFAST-B,Basic_EPS_year_AvgGrowth,-1.1102493074792243
KFAST-B,Basic_EPS_year_AvgGrowth_Rank,8.575581395348838
KFAST-B,Total_Revenue_year_2021,1252700000.0
KFAST-B,Total_Revenue_year_2022,1406000000.0
KFAST-B,Total_Revenue_year_2023,1094800000.0
KFAST-B,Total_Revenue_year_2024,1153600000.0
KFAST-B,Total_Revenue_year_AvgGrowth,-0.049601597684987134
KFAST-B,Total_Revenue_year_AvgGrowth_Rank,14.409221902017292
KINV-A,Basic_EPS_year_2021,53.12
KINV-A,Basic_EPS_year_2022,-69.83
KINV-A,Basic_EPS_year_2023,-17.22
KINV-A,Basic_EPS_year_2024,-9.47
KINV-A,Basic_EPS_year_AvgGrowth,1.2457142857142853
KINV-A,Basic_EPS_year_AvgGrowth_Rank,92.95058139534885
KINV-A,Total_Revenue_year_2021,14796000000.0
KINV-A,Total_Revenue_year_2022,-19504000000.0
KINV-A,Total_Revenue_year_2023,-4718000000.0
KINV-A,Total_Revenue_year_2024,-2599000000.0
KINV-A,Total_Revenue_year_AvgGrowth,1.24404158004158
KINV-A,Total_Revenue_year_AvgGrowth_Rank,95.46109510086455
KINV-B,Basic_EPS_year_2021,53.12
KINV-B,Basic_EPS_year_2022,-69.83
KINV-B,Basic_EPS_year_2023,-17.22
KINV-B,Basic_EPS_year_2024,-9.47
KINV-B,Basic_EPS_year_AvgGrowth,1.2457142857142853
KINV-B,Basic_EPS_year_AvgGrowth_Rank,92.95058139534885
KINV-B,Total_Revenue_year_2021,14796000000.0
KINV-B,Total_Revenue_year_2022,-19504000000.0
KINV-B,Total_Revenue_year_2023,-4718000000.0
KINV-B,Total_Revenue_year_2024,-2599000000.0
KINV-B,Total_Revenue_year_AvgGrowth,1.24404158004158
KINV-B,Total_Revenue_year_AvgGrowth_Rank,95.46109510086455
KJELL,Basic_EPS_year_2021,1.373785
KJELL,Basic_EPS_year_2022,1.797696
KJELL,Basic_EPS_year_2023,0.314008
KJELL,Basic_EPS_year_2024,-0.502413
KJELL,Basic_EPS_year_AvgGrowth,-0.953684317798139
KJELL,Basic_EPS_year_AvgGrowth_Rank,10.901162790697674
KJELL,Total_Revenue_year_2021,2398033000.0
KJELL,Total_Revenue_year_2022,2607929000.0
KJELL,Total_Revenue_year_2023,2559368000.0
KJELL,Total_Revenue_year_2024,2583570000.0
KJELL,Total_Revenue_year_AvgGrowth,0.02002384494871359
KJELL,Total_Revenue_year_AvgGrowth_Rank,24.495677233429394
KLAR,Basic_EPS_year_2021,-0.941457
KLAR,Basic_EPS_year_2022,-1.072269
KLAR,Basic_EPS_year_2023,-0.350924
KLAR,Basic_EPS_year_2024,-0.37042
KLAR,Basic_EPS_year_AvgGrowth,-0.3560356407697061
KLAR,Basic_EPS_year_AvgGrowth_Rank,30.377906976744185
KLAR,Total_Revenue_year_2021,0.0
KLAR,Total_Revenue_year_2022,5868000.0
KLAR,Total_Revenue_year_2023,8454000.0
