,Category,Values,Ticker
1,Trend_clusterAvg,29.738903394255875,SCA-B
2,Latest_clusterRank,84.07310704960835,SCA-B
3,Trend_clusterRank,16.2532637075718,SCA-B
0,Latest_clusterAvg,68.9556135770235,SKF-A
1,Trend_clusterAvg,56.762402088772845,SKF-A
2,Latest_clusterRank,89.03394255874673,SKF-A
3,Trend_clusterRank,62.532637075718014,SKF-A
0,Latest_clusterAvg,60.60052219321149,SKF-B
1,Trend_clusterAvg,61.0443864229765,SKF-B
2,Latest_clusterRank,78.59007832898173,SKF-B
3,Trend_clusterRank,69.45169712793734,SKF-B
0,Latest_clusterAvg,72.40208877284596,SSAB-A
1,Trend_clusterAvg,43.394255874673625,SSAB-A
2,Latest_clusterRank,93.66840731070496,SSAB-A
3,Trend_clusterRank,37.0757180156658,SSAB-A
0,Latest_clusterAvg,71.35770234986946,SSAB-B
1,Trend_clusterAvg,42.114882506527415,SSAB-B
2,Latest_clusterRank,92.03655352480418,SSAB-B
3,Trend_clusterRank,35.77023498694517,SSAB-B
0,Latest_clusterAvg,44.30809399477807,STE-A
1,Trend_clusterAvg,21.201044386422975,STE-A
2,Latest_clusterRank,32.89817232375979,STE-A
3,Trend_clusterRank,6.266318537859007,STE-A
0,Latest_clusterAvg,50.15665796344648,STE-R
1,Trend_clusterAvg,28.7467362924282,STE-R
2,Latest_clusterRank,54.699738903394255,STE-R
3,Trend_clusterRank,14.75195822454308,STE-R
0,Latest_clusterAvg,60.13054830287206,TROAX
1,Trend_clusterAvg,58.459530026109654,TROAX
2,Latest_clusterRank,77.80678851174935,TROAX
3,Trend_clusterRank,64.62140992167102,TROAX
0,Latest_clusterAvg,41.592689295039165,ASMDEE-B
1,Trend_clusterAvg,29.660574412532632,ASMDEE-B
2,Latest_clusterRank,26.0443864229765,ASMDEE-B
3,Trend_clusterRank,15.796344647519584,ASMDEE-B
0,Latest_clusterAvg,44.960835509138384,ALIV-SDB
1,Trend_clusterAvg,62.11488250652742,ALIV-SDB
2,Latest_clusterRank,34.33420365535248,ALIV-SDB
3,Trend_clusterRank,70.36553524804178,ALIV-SDB
0,Latest_clusterAvg,69.32114882506528,BETS-B
1,Trend_clusterAvg,70.28720626631853,BETS-B
2,Latest_clusterRank,89.88250652741515,BETS-B
3,Trend_clusterRank,85.18276762402088,BETS-B
0,Latest_clusterAvg,36.37075718015666,BILI-A
1,Trend_clusterAvg,24.77806788511749,BILI-A
2,Latest_clusterRank,15.013054830287206,BILI-A
3,Trend_clusterRank,10.704960835509137,BILI-A
0,Latest_clusterAvg,43.10704960835509,DOM
1,Trend_clusterAvg,49.55613577023499,DOM
2,Latest_clusterRank,29.634464751958223,DOM
3,Trend_clusterRank,48.17232375979113,DOM
0,Latest_clusterAvg,37.18015665796345,ELUX-A
1,Trend_clusterAvg,21.01827676240209,ELUX-A
2,Latest_clusterRank,16.710182767624023,ELUX-A
3,Trend_clusterRank,6.135770234986945,ELUX-A
0,Latest_clusterAvg,33.78590078328982,ELUX-B
1,Trend_clusterAvg,17.20626631853786,ELUX-B
2,Latest_clusterRank,10.704960835509137,ELUX-B
3,Trend_clusterRank,3.7859007832898173,ELUX-B
0,Latest_clusterAvg,87.67624020887729,EMBRAC-B
1,Trend_clusterAvg,67.25848563968668,EMBRAC-B
2,Latest_clusterRank,99.73890339425587,EMBRAC-B
3,Trend_clusterRank,78.85117493472585,EMBRAC-B
0,Latest_clusterAvg,77.78067885117494,EVO
1,Trend_clusterAvg,76.50130548302872,EVO
2,Latest_clusterRank,97.78067885117493,EVO
3,Trend_clusterRank,92.42819843342036,EVO
0,Latest_clusterAvg,50.130548302872064,FOI-B
1,Trend_clusterAvg,30.443864229765012,FOI-B
2,Latest_clusterRank,54.56919060052219,FOI-B
3,Trend_clusterRank,17.232375979112273,FOI-B
0,Latest_clusterAvg,53.42036553524804,HM-B
1,Trend_clusterAvg,43.73368146214099,HM-B
2,Latest_clusterRank,63.51174934725849,HM-B
3,Trend_clusterRank,37.85900783289817,HM-B
0,Latest_clusterAvg,56.78851174934725,HUSQ-A
1,Trend_clusterAvg,35.43080939947781,HUSQ-A
2,Latest_clusterRank,70.62663185378591,HUSQ-A
3,Trend_clusterRank,24.804177545691903,HUSQ-A
0,Latest_clusterAvg,51.27937336814622,HUSQ-B
1,Trend_clusterAvg,36.13577023498694,HUSQ-B
2,Latest_clusterRank,58.485639686684074,HUSQ-B
3,Trend_clusterRank,26.305483028720626,HUSQ-B
0,Latest_clusterAvg,37.62402088772846,JM
1,Trend_clusterAvg,45.01305483028721,JM
2,Latest_clusterRank,17.75456919060052,JM
3,Trend_clusterRank,40.60052219321149,JM
0,Latest_clusterAvg,76.99738903394255,MIPS
1,Trend_clusterAvg,22.24543080939948,MIPS
2,Latest_clusterRank,97.25848563968668,MIPS
3,Trend_clusterRank,7.898172323759792,MIPS
0,Latest_clusterAvg,68.45953002610966,NEWA-B
1,Trend_clusterAvg,53.89033942558747,NEWA-B
2,Latest_clusterRank,88.38120104438643,NEWA-B
3,Trend_clusterRank,56.78851174934726,NEWA-B
