Ticker,Metric,Values
SHOT,Bruttomarginal_quarter_ttm_ratioValue,0.6130478087649402
SHOT,Rörelsemarginal_quarter_ttm_ratioValue,0.13468851865266207
SHOT,Vinstmarginal_quarter_ttm_ratioValue,0.034317276349148856
SHOT,PE_tal_quarter_ttm_ratioValue,19.041638264006394
SHOT,PB_tal_quarter_ttm_ratioValue,6.029097057981524
SHOT,EV_EBITDA_quarter_ttm_ratioValue,8.8351780927862
SHOT,Rörelseflödesmarginal_quarter_ttm_ratioValue,0.2922854038391887
SHOT,Kassaflöde_till_Skuld_quarter_ttm_ratioValue,0.1453955813796365
LUMEN,ROE_quarter_ttm_ratioValue,0.11163945112065651
LUMEN,ROIC_quarter_ttm_ratioValue,0.09577409155472287
LUMEN,Soliditet_quarter_ttm_ratioValue,0.7330770526702709
LUMEN,Skuldsättningsgrad_quarter_ttm_ratioValue,0.02747739466163026
LUMEN,Bruttomarginal_quarter_ttm_ratioValue,0.6183415209274906
LUMEN,Rörelsemarginal_quarter_ttm_ratioValue,0.11641972882688151
LUMEN,Vinstmarginal_quarter_ttm_ratioValue,0.10500294753389663
LUMEN,PE_tal_quarter_ttm_ratioValue,35.45041946040644
LUMEN,PB_tal_quarter_ttm_ratioValue,3.9655978594917354
LUMEN,EV_EBITDA_quarter_ttm_ratioValue,19.091827327100926
LUMEN,Rörelseflödesmarginal_quarter_ttm_ratioValue,0.11344468461387305
LUMEN,Kassaflöde_till_Skuld_quarter_ttm_ratioValue,4.389598540145985
XANO-B,ROE_quarter_ttm_ratioValue,0.07714285714285714
XANO-B,ROIC_quarter_ttm_ratioValue,
XANO-B,Soliditet_quarter_ttm_ratioValue,0.4628405183813806
XANO-B,Skuldsättningsgrad_quarter_ttm_ratioValue,
XANO-B,Bruttomarginal_quarter_ttm_ratioValue,0.2007094295004434
XANO-B,Rörelsemarginal_quarter_ttm_ratioValue,0.06946497191841561
XANO-B,Vinstmarginal_quarter_ttm_ratioValue,0.03990540939994088
XANO-B,PE_tal_quarter_ttm_ratioValue,25.564692940628316
XANO-B,PB_tal_quarter_ttm_ratioValue,1.489928685447959
XANO-B,EV_EBITDA_quarter_ttm_ratioValue,
XANO-B,Rörelseflödesmarginal_quarter_ttm_ratioValue,0.04936446940585279
XANO-B,Kassaflöde_till_Skuld_quarter_ttm_ratioValue,
BOAT,ROE_quarter_ttm_ratioValue,-0.08375957005060773
BOAT,ROIC_quarter_ttm_ratioValue,-0.0356798180614506
BOAT,Soliditet_quarter_ttm_ratioValue,0.5144326537196875
BOAT,Skuldsättningsgrad_quarter_ttm_ratioValue,0.1770324192222847
BOAT,Bruttomarginal_quarter_ttm_ratioValue,0.13275531198361668
BOAT,Rörelsemarginal_quarter_ttm_ratioValue,-0.03786742370619688
BOAT,Vinstmarginal_quarter_ttm_ratioValue,-0.05900553496282199
BOAT,PE_tal_quarter_ttm_ratioValue,-4.553829452205943
BOAT,PB_tal_quarter_ttm_ratioValue,0.6052989940830357
BOAT,EV_EBITDA_quarter_ttm_ratioValue,71.77563767140656
BOAT,Rörelseflödesmarginal_quarter_ttm_ratioValue,-0.0668766215587405
BOAT,Kassaflöde_till_Skuld_quarter_ttm_ratioValue,-0.5362449415896771
ADDV-B,ROE_quarter_ttm_ratioValue,0.09621492853361567
ADDV-B,ROIC_quarter_ttm_ratioValue,0.06474720912918591
ADDV-B,Soliditet_quarter_ttm_ratioValue,0.24108994607702372
ADDV-B,Skuldsättningsgrad_quarter_ttm_ratioValue,2.2903652726310217
ADDV-B,Bruttomarginal_quarter_ttm_ratioValue,0.5410050550104074
ADDV-B,Rörelsemarginal_quarter_ttm_ratioValue,0.16842105263157894
ADDV-B,Vinstmarginal_quarter_ttm_ratioValue,0.043235206660719595
ADDV-B,PE_tal_quarter_ttm_ratioValue,4.430649817070882
ADDV-B,PB_tal_quarter_ttm_ratioValue,0.9136768621717439
ADDV-B,EV_EBITDA_quarter_ttm_ratioValue,5.446721455567614
ADDV-B,Rörelseflödesmarginal_quarter_ttm_ratioValue,0.03859649122807018
ADDV-B,Kassaflöde_till_Skuld_quarter_ttm_ratioValue,0.03750144458569282
OEM-B,ROE_quarter_ttm_ratioValue,0.24147613317288408
OEM-B,ROIC_quarter_ttm_ratioValue,0.23294337596011594
OEM-B,Soliditet_quarter_ttm_ratioValue,0.7380106571936057
OEM-B,Skuldsättningsgrad_quarter_ttm_ratioValue,0.041716807059767345
OEM-B,Bruttomarginal_quarter_ttm_ratioValue,0.35656125733762545
OEM-B,Rörelsemarginal_quarter_ttm_ratioValue,0.14485892823328914
OEM-B,Vinstmarginal_quarter_ttm_ratioValue,0.11399356182541186
OEM-B,PE_tal_quarter_ttm_ratioValue,31.439588256695306
OEM-B,PB_tal_quarter_ttm_ratioValue,6.068448835473142
OEM-B,EV_EBITDA_quarter_ttm_ratioValue,16.759635989477086
OEM-B,Rörelseflödesmarginal_quarter_ttm_ratioValue,0.12365082370763113
OEM-B,Kassaflöde_till_Skuld_quarter_ttm_ratioValue,6.278846153846154
CAG,ROE_quarter_ttm_ratioValue,0.14245493293708208
CAG,ROIC_quarter_ttm_ratioValue,0.13751813824420853
CAG,Soliditet_quarter_ttm_ratioValue,0.5889650871713469
CAG,Skuldsättningsgrad_quarter_ttm_ratioValue,0.14529446621887868
CAG,Bruttomarginal_quarter_ttm_ratioValue,0.19006284748517704
CAG,Rörelsemarginal_quarter_ttm_ratioValue,0.081481233491568
CAG,Vinstmarginal_quarter_ttm_ratioValue,0.05467292524797281
CAG,PE_tal_quarter_ttm_ratioValue,15.898302427398637
CAG,PB_tal_quarter_ttm_ratioValue,2.265693009331514
CAG,EV_EBITDA_quarter_ttm_ratioValue,7.184918314225052
CAG,Rörelseflödesmarginal_quarter_ttm_ratioValue,0.09746670607140878
CAG,Kassaflöde_till_Skuld_quarter_ttm_ratioValue,1.7478831542554292
KARNEL-B,ROE_quarter_ttm_ratioValue,0.08357526172253013
