,Category,Values,Ticker
4,Lönsamhet_latest_catAvg,59.65852572629647,IPCO
5,Lönsamhet_trend_catAvg,22.54184221368912,IPCO
6,Värdering_latest_catAvg,5.511798897345552,IPCO
7,Värdering_trend_catAvg,38.40195661030731,IPCO
8,Kassaflöde_latest_catAvg,81.42360875370585,IPCO
9,Kassaflöde_trend_catAvg,14.953307092691208,IPCO
10,Kvalitet_latest_catRank,76.2402088772846,IPCO
11,Kvalitet_trend_catRank,27.806788511749346,IPCO
12,Finansiell_Hälsa_latest_catRank,43.21148825065274,IPCO
13,Finansiell_Hälsa_trend_catRank,8.616187989556137,IPCO
14,Lönsamhet_latest_catRank,68.01566579634465,IPCO
15,Lönsamhet_trend_catRank,11.357702349869452,IPCO
16,Värdering_latest_catRank,2.3498694516971277,IPCO
17,Värdering_trend_catRank,27.806788511749346,IPCO
18,Kassaflöde_latest_catRank,92.03655352480418,IPCO
19,Kassaflöde_trend_catRank,6.135770234986945,IPCO
0,Kvalitet_latest_catAvg,44.53834857518934,ATRLJ-B
1,Kvalitet_trend_catAvg,34.635424991209284,ATRLJ-B
2,Finansiell_Hälsa_latest_catAvg,32.48212847362062,ATRLJ-B
3,Finansiell_Hälsa_trend_catAvg,42.07960887684628,ATRLJ-B
4,Lönsamhet_latest_catAvg,81.16448553948725,ATRLJ-B
5,Lönsamhet_trend_catAvg,54.82272952475881,ATRLJ-B
6,Värdering_latest_catAvg,39.49366301337661,ATRLJ-B
7,Värdering_trend_catAvg,45.20086955806164,ATRLJ-B
8,Kassaflöde_latest_catAvg,63.79138660692058,ATRLJ-B
9,Kassaflöde_trend_catAvg,29.721953611266226,ATRLJ-B
10,Kvalitet_latest_catRank,45.822454308093995,ATRLJ-B
11,Kvalitet_trend_catRank,29.89556135770235,ATRLJ-B
12,Finansiell_Hälsa_latest_catRank,26.762402088772845,ATRLJ-B
13,Finansiell_Hälsa_trend_catRank,38.642297650130544,ATRLJ-B
14,Lönsamhet_latest_catRank,90.86161879895562,ATRLJ-B
15,Lönsamhet_trend_catRank,60.44386422976501,ATRLJ-B
16,Värdering_latest_catRank,26.89295039164491,ATRLJ-B
17,Värdering_trend_catRank,44.516971279373365,ATRLJ-B
18,Kassaflöde_latest_catRank,66.31853785900783,ATRLJ-B
