,Key,Values,Ticker
1,Bruttomarginal_ttm_current_ratioRank,35.14190317195325,NAVIGO-PREF
2,Bruttomarginal_ttm_momentum_ratioRank,10.017123287671232,NAVIGO-PREF
3,EV_EBITDA_long_trend_ratioRank,9.906542056074766,NAVIGO-PREF
4,EV_EBITDA_ttm_current_ratioRank,71.40039447731755,NAVIGO-PREF
5,EV_EBITDA_ttm_momentum_ratioRank,27.66393442622951,NAVIGO-PREF
6,Försäljning_long_trend_ratioRank,2.227342549923195,NAVIGO-PREF
7,Försäljning_ttm_current_ratioRank,50.0,NAVIGO-PREF
8,Försäljning_ttm_momentum_ratioRank,16.302652106084242,NAVIGO-PREF
9,Kassaflöde_till_Skuld_long_trend_ratioRank,66.05902777777779,NAVIGO-PREF
10,Kassaflöde_till_Skuld_ttm_current_ratioRank,62.662942271880816,NAVIGO-PREF
11,Kassaflöde_till_Skuld_ttm_momentum_ratioRank,78.90173410404624,NAVIGO-PREF
12,PB_tal_long_trend_ratioRank,8.433734939759036,NAVIGO-PREF
13,PB_tal_ttm_current_ratioRank,93.1185944363104,NAVIGO-PREF
14,PB_tal_ttm_momentum_ratioRank,56.75675675675676,NAVIGO-PREF
15,PE_tal_long_trend_ratioRank,96.50986342943855,NAVIGO-PREF
16,PE_tal_ttm_current_ratioRank,92.66862170087975,NAVIGO-PREF
17,PE_tal_ttm_momentum_ratioRank,62.688821752265866,NAVIGO-PREF
18,ROE_long_trend_ratioRank,98.91774891774891,NAVIGO-PREF
19,ROE_ttm_current_ratioRank,25.108538350217074,NAVIGO-PREF
20,ROE_ttm_momentum_ratioRank,63.683431952662716,NAVIGO-PREF
21,ROIC_long_trend_ratioRank,98.9065606361829,NAVIGO-PREF
22,ROIC_ttm_current_ratioRank,13.760504201680673,NAVIGO-PREF
23,ROIC_ttm_momentum_ratioRank,76.91466083150985,NAVIGO-PREF
24,Rörelseflödesmarginal_long_trend_ratioRank,22.678018575851393,NAVIGO-PREF
25,Rörelseflödesmarginal_ttm_current_ratioRank,45.87786259541985,NAVIGO-PREF
26,Rörelseflödesmarginal_ttm_momentum_ratioRank,66.5880503144654,NAVIGO-PREF
27,Rörelsemarginal_long_trend_ratioRank,12.459807073954984,NAVIGO-PREF
28,Rörelsemarginal_ttm_current_ratioRank,19.41362916006339,NAVIGO-PREF
29,Rörelsemarginal_ttm_momentum_ratioRank,81.12745098039215,NAVIGO-PREF
30,Skuldsättningsgrad_long_trend_ratioRank,66.86746987951807,NAVIGO-PREF
31,Skuldsättningsgrad_ttm_current_ratioRank,76.53061224489795,NAVIGO-PREF
32,Skuldsättningsgrad_ttm_momentum_ratioRank,88.1957773512476,NAVIGO-PREF
33,Soliditet_long_trend_ratioRank,56.2049062049062,NAVIGO-PREF
34,Soliditet_ttm_current_ratioRank,76.95086705202311,NAVIGO-PREF
35,Soliditet_ttm_momentum_ratioRank,29.06804733727811,NAVIGO-PREF
36,Vinst_per_Aktie_long_trend_ratioRank,99.633431085044,NAVIGO-PREF
37,Vinst_per_Aktie_ttm_current_ratioRank,50.0,NAVIGO-PREF
38,Vinst_per_Aktie_ttm_momentum_ratioRank,61.48648648648649,NAVIGO-PREF
39,Vinstmarginal_long_trend_ratioRank,7.450076804915515,NAVIGO-PREF
40,Vinstmarginal_ttm_current_ratioRank,20.25796661608498,NAVIGO-PREF
41,Vinstmarginal_ttm_momentum_ratioRank,73.86895475819033,NAVIGO-PREF
42,Hälsa_long_trend_catAvg,61.53618804221213,NAVIGO-PREF
43,Hälsa_long_trend_catRank,65.007215007215,NAVIGO-PREF
44,Hälsa_ttm_current_catAvg,76.74073964846053,NAVIGO-PREF
45,Hälsa_ttm_current_catRank,86.7965367965368,NAVIGO-PREF
46,Hälsa_ttm_momentum_catAvg,58.63191234426286,NAVIGO-PREF
47,Hälsa_ttm_momentum_catRank,63.41991341991342,NAVIGO-PREF
48,Kassaflöde_long_trend_catAvg,44.36852317681459,NAVIGO-PREF
49,Kassaflöde_long_trend_catRank,38.311688311688314,NAVIGO-PREF
50,Kassaflöde_ttm_current_catAvg,54.27040243365033,NAVIGO-PREF
51,Kassaflöde_ttm_current_catRank,51.875901875901874,NAVIGO-PREF
52,Kassaflöde_ttm_momentum_catAvg,72.74489220925582,NAVIGO-PREF
53,Kassaflöde_ttm_momentum_catRank,81.31313131313132,NAVIGO-PREF
54,Kvalitet_long_trend_catAvg,98.9121547769659,NAVIGO-PREF
55,Kvalitet_long_trend_catRank,99.63924963924964,NAVIGO-PREF
56,Kvalitet_ttm_current_catAvg,19.434521275948875,NAVIGO-PREF
57,Kvalitet_ttm_current_catRank,9.307359307359308,NAVIGO-PREF
58,Kvalitet_ttm_momentum_catAvg,70.29904639208628,NAVIGO-PREF
59,Kvalitet_ttm_momentum_catRank,81.31313131313132,NAVIGO-PREF
60,Lönsamhet_long_trend_catAvg,39.39240353718125,NAVIGO-PREF
61,Lönsamhet_long_trend_catRank,29.076479076479078,NAVIGO-PREF
62,Lönsamhet_ttm_current_catAvg,24.93783298270054,NAVIGO-PREF
63,Lönsamhet_ttm_current_catRank,10.894660894660895,NAVIGO-PREF
64,Lönsamhet_ttm_momentum_catAvg,55.0045096754179,NAVIGO-PREF
65,Lönsamhet_ttm_momentum_catRank,61.544011544011546,NAVIGO-PREF
66,Tillväxt_long_trend_catAvg,50.930386817483594,NAVIGO-PREF
67,Tillväxt_long_trend_catRank,51.010101010101,NAVIGO-PREF
68,Tillväxt_ttm_current_catAvg,50.0,NAVIGO-PREF
69,Tillväxt_ttm_current_catRank,50.072150072150066,NAVIGO-PREF
70,Tillväxt_ttm_momentum_catAvg,38.89456929628537,NAVIGO-PREF
71,Tillväxt_ttm_momentum_catRank,30.23088023088023,NAVIGO-PREF
72,Värdering_long_trend_catAvg,38.283380141757455,NAVIGO-PREF
73,Värdering_long_trend_catRank,30.447330447330444,NAVIGO-PREF
74,Värdering_ttm_current_catAvg,85.72920353816924,NAVIGO-PREF
75,Värdering_ttm_current_catRank,98.7012987012987,NAVIGO-PREF
76,Värdering_ttm_momentum_catAvg,49.03650431175071,NAVIGO-PREF
77,Värdering_ttm_momentum_catRank,47.61904761904761,NAVIGO-PREF
78,long_trend_clusterAvg,52.24867724867724,NAVIGO-PREF
79,long_trend_clusterRank,54.97835497835498,NAVIGO-PREF
80,ttm_current_clusterAvg,51.27465127465127,NAVIGO-PREF
81,ttm_current_clusterRank,56.709956709956714,NAVIGO-PREF
82,ttm_momentum_clusterAvg,60.90668590668591,NAVIGO-PREF
83,ttm_momentum_clusterRank,74.45887445887446,NAVIGO-PREF
84,totalRank,73.01587301587301,NAVIGO-PREF
0,Bruttomarginal_long_trend_ratioRank,50.0,BEAMMW-B
1,Bruttomarginal_ttm_current_ratioRank,99.6661101836394,BEAMMW-B
2,Bruttomarginal_ttm_momentum_ratioRank,85.95890410958904,BEAMMW-B
3,EV_EBITDA_long_trend_ratioRank,50.0,BEAMMW-B
4,EV_EBITDA_ttm_current_ratioRank,50.0,BEAMMW-B
5,EV_EBITDA_ttm_momentum_ratioRank,50.0,BEAMMW-B
6,Försäljning_long_trend_ratioRank,50.0,BEAMMW-B
7,Försäljning_ttm_current_ratioRank,50.0,BEAMMW-B
8,Försäljning_ttm_momentum_ratioRank,50.390015600624025,BEAMMW-B
9,Kassaflöde_till_Skuld_long_trend_ratioRank,50.0,BEAMMW-B
10,Kassaflöde_till_Skuld_ttm_current_ratioRank,50.0,BEAMMW-B
11,Kassaflöde_till_Skuld_ttm_momentum_ratioRank,50.0,BEAMMW-B
12,PB_tal_long_trend_ratioRank,57.37951807228916,BEAMMW-B
13,PB_tal_ttm_current_ratioRank,14.202049780380674,BEAMMW-B
14,PB_tal_ttm_momentum_ratioRank,3.153153153153153,BEAMMW-B
15,PE_tal_long_trend_ratioRank,58.421851289833086,BEAMMW-B
16,PE_tal_ttm_current_ratioRank,87.09677419354838,BEAMMW-B
17,PE_tal_ttm_momentum_ratioRank,10.876132930513595,BEAMMW-B
18,ROE_long_trend_ratioRank,69.11976911976912,BEAMMW-B
19,ROE_ttm_current_ratioRank,20.40520984081042,BEAMMW-B
20,ROE_ttm_momentum_ratioRank,86.83431952662723,BEAMMW-B
21,ROIC_long_trend_ratioRank,50.0,BEAMMW-B
22,ROIC_ttm_current_ratioRank,50.0,BEAMMW-B
23,ROIC_ttm_momentum_ratioRank,50.0,BEAMMW-B
24,Rörelseflödesmarginal_long_trend_ratioRank,50.0,BEAMMW-B
25,Rörelseflödesmarginal_ttm_current_ratioRank,4.122137404580153,BEAMMW-B
26,Rörelseflödesmarginal_ttm_momentum_ratioRank,45.44025157232704,BEAMMW-B
27,Rörelsemarginal_long_trend_ratioRank,50.0,BEAMMW-B
28,Rörelsemarginal_ttm_current_ratioRank,4.91283676703645,BEAMMW-B
29,Rörelsemarginal_ttm_momentum_ratioRank,25.98039215686275,BEAMMW-B
30,Skuldsättningsgrad_long_trend_ratioRank,50.0,BEAMMW-B
31,Skuldsättningsgrad_ttm_current_ratioRank,50.0,BEAMMW-B
32,Skuldsättningsgrad_ttm_momentum_ratioRank,50.0,BEAMMW-B
33,Soliditet_long_trend_ratioRank,37.085137085137085,BEAMMW-B
34,Soliditet_ttm_current_ratioRank,93.20809248554913,BEAMMW-B
35,Soliditet_ttm_momentum_ratioRank,19.674556213017752,BEAMMW-B
36,Vinst_per_Aktie_long_trend_ratioRank,71.5542521994135,BEAMMW-B
37,Vinst_per_Aktie_ttm_current_ratioRank,50.0,BEAMMW-B
38,Vinst_per_Aktie_ttm_momentum_ratioRank,54.80480480480481,BEAMMW-B
39,Vinstmarginal_long_trend_ratioRank,50.0,BEAMMW-B
40,Vinstmarginal_ttm_current_ratioRank,5.007587253414264,BEAMMW-B
41,Vinstmarginal_ttm_momentum_ratioRank,30.109204368174723,BEAMMW-B
42,Hälsa_long_trend_catAvg,43.542568542568546,BEAMMW-B
43,Hälsa_long_trend_catRank,40.4040404040404,BEAMMW-B
44,Hälsa_ttm_current_catAvg,71.60404624277456,BEAMMW-B
45,Hälsa_ttm_current_catRank,79.7979797979798,BEAMMW-B
46,Hälsa_ttm_momentum_catAvg,34.837278106508876,BEAMMW-B
47,Hälsa_ttm_momentum_catRank,28.86002886002886,BEAMMW-B
48,Kassaflöde_long_trend_catAvg,50.0,BEAMMW-B
49,Kassaflöde_long_trend_catRank,50.79365079365079,BEAMMW-B
50,Kassaflöde_ttm_current_catAvg,27.061068702290076,BEAMMW-B
51,Kassaflöde_ttm_current_catRank,19.19191919191919,BEAMMW-B
52,Kassaflöde_ttm_momentum_catAvg,47.72012578616352,BEAMMW-B
53,Kassaflöde_ttm_momentum_catRank,44.01154401154401,BEAMMW-B
54,Kvalitet_long_trend_catAvg,59.55988455988456,BEAMMW-B
55,Kvalitet_long_trend_catRank,64.79076479076478,BEAMMW-B
56,Kvalitet_ttm_current_catAvg,35.20260492040521,BEAMMW-B
57,Kvalitet_ttm_current_catRank,31.024531024531026,BEAMMW-B
58,Kvalitet_ttm_momentum_catAvg,68.4171597633136,BEAMMW-B
59,Kvalitet_ttm_momentum_catRank,78.4992784992785,BEAMMW-B
60,Lönsamhet_long_trend_catAvg,50.0,BEAMMW-B
61,Lönsamhet_long_trend_catRank,50.57720057720058,BEAMMW-B
62,Lönsamhet_ttm_current_catAvg,36.528844734696705,BEAMMW-B
63,Lönsamhet_ttm_current_catRank,26.118326118326117,BEAMMW-B
64,Lönsamhet_ttm_momentum_catAvg,47.34950021154217,BEAMMW-B
65,Lönsamhet_ttm_momentum_catRank,39.82683982683983,BEAMMW-B
66,Tillväxt_long_trend_catAvg,60.77712609970675,BEAMMW-B
67,Tillväxt_long_trend_catRank,66.52236652236653,BEAMMW-B
68,Tillväxt_ttm_current_catAvg,50.0,BEAMMW-B
69,Tillväxt_ttm_current_catRank,50.072150072150066,BEAMMW-B
70,Tillväxt_ttm_momentum_catAvg,52.597410202714414,BEAMMW-B
71,Tillväxt_ttm_momentum_catRank,56.132756132756136,BEAMMW-B
72,Värdering_long_trend_catAvg,55.26712312070742,BEAMMW-B
73,Värdering_long_trend_catRank,62.04906204906205,BEAMMW-B
74,Värdering_ttm_current_catAvg,50.432941324643025,BEAMMW-B
75,Värdering_ttm_current_catRank,48.1962481962482,BEAMMW-B
76,Värdering_ttm_momentum_catAvg,21.34309536122225,BEAMMW-B
77,Värdering_ttm_momentum_catRank,7.792207792207792,BEAMMW-B
78,long_trend_clusterAvg,55.856180856180856,BEAMMW-B
79,long_trend_clusterRank,63.924963924963926,BEAMMW-B
80,ttm_current_clusterAvg,42.4001924001924,BEAMMW-B
81,ttm_current_clusterRank,23.08802308802309,BEAMMW-B
82,ttm_momentum_clusterAvg,42.52044252044252,BEAMMW-B
83,ttm_momentum_clusterRank,31.313131313131315,BEAMMW-B
84,totalRank,27.27272727272727,BEAMMW-B
0,Bruttomarginal_long_trend_ratioRank,99.5049504950495,COLLAX
1,Bruttomarginal_ttm_current_ratioRank,50.0,COLLAX
2,Bruttomarginal_ttm_momentum_ratioRank,50.0,COLLAX
3,EV_EBITDA_long_trend_ratioRank,50.0,COLLAX
4,EV_EBITDA_ttm_current_ratioRank,50.0,COLLAX
5,EV_EBITDA_ttm_momentum_ratioRank,50.0,COLLAX
6,Försäljning_long_trend_ratioRank,14.592933947772657,COLLAX
7,Försäljning_ttm_current_ratioRank,50.0,COLLAX
8,Försäljning_ttm_momentum_ratioRank,98.90795631825273,COLLAX
9,Kassaflöde_till_Skuld_long_trend_ratioRank,50.0,COLLAX
10,Kassaflöde_till_Skuld_ttm_current_ratioRank,50.0,COLLAX
11,Kassaflöde_till_Skuld_ttm_momentum_ratioRank,50.0,COLLAX
12,PB_tal_long_trend_ratioRank,50.0,COLLAX
13,PB_tal_ttm_current_ratioRank,50.0,COLLAX
14,PB_tal_ttm_momentum_ratioRank,50.0,COLLAX
15,PE_tal_long_trend_ratioRank,50.0,COLLAX
16,PE_tal_ttm_current_ratioRank,50.0,COLLAX
17,PE_tal_ttm_momentum_ratioRank,50.0,COLLAX
18,ROE_long_trend_ratioRank,60.89466089466089,COLLAX
19,ROE_ttm_current_ratioRank,28.509406657018815,COLLAX
20,ROE_ttm_momentum_ratioRank,9.763313609467456,COLLAX
21,ROIC_long_trend_ratioRank,50.0,COLLAX
22,ROIC_ttm_current_ratioRank,50.0,COLLAX
23,ROIC_ttm_momentum_ratioRank,50.0,COLLAX
24,Rörelseflödesmarginal_long_trend_ratioRank,95.5108359133127,COLLAX
25,Rörelseflödesmarginal_ttm_current_ratioRank,26.717557251908396,COLLAX
26,Rörelseflödesmarginal_ttm_momentum_ratioRank,2.8301886792452833,COLLAX
27,Rörelsemarginal_long_trend_ratioRank,16.720257234726688,COLLAX
28,Rörelsemarginal_ttm_current_ratioRank,6.497622820919176,COLLAX
29,Rörelsemarginal_ttm_momentum_ratioRank,3.9215686274509802,COLLAX
30,Skuldsättningsgrad_long_trend_ratioRank,50.0,COLLAX
31,Skuldsättningsgrad_ttm_current_ratioRank,50.0,COLLAX
32,Skuldsättningsgrad_ttm_momentum_ratioRank,50.0,COLLAX
33,Soliditet_long_trend_ratioRank,58.44155844155844,COLLAX
34,Soliditet_ttm_current_ratioRank,95.23121387283237,COLLAX
35,Soliditet_ttm_momentum_ratioRank,82.54437869822485,COLLAX
36,Vinst_per_Aktie_long_trend_ratioRank,24.926686217008797,COLLAX
37,Vinst_per_Aktie_ttm_current_ratioRank,50.0,COLLAX
38,Vinst_per_Aktie_ttm_momentum_ratioRank,6.906906906906906,COLLAX
39,Vinstmarginal_long_trend_ratioRank,28.264208909370197,COLLAX
40,Vinstmarginal_ttm_current_ratioRank,6.0698027314112295,COLLAX
41,Vinstmarginal_ttm_momentum_ratioRank,4.99219968798752,COLLAX
42,Hälsa_long_trend_catAvg,54.22077922077922,COLLAX
43,Hälsa_long_trend_catRank,54.25685425685426,COLLAX
44,Hälsa_ttm_current_catAvg,72.61560693641619,COLLAX
45,Hälsa_ttm_current_catRank,81.24098124098124,COLLAX
46,Hälsa_ttm_momentum_catAvg,66.27218934911242,COLLAX
47,Hälsa_ttm_momentum_catRank,72.58297258297259,COLLAX
48,Kassaflöde_long_trend_catAvg,72.75541795665634,COLLAX
49,Kassaflöde_long_trend_catRank,81.0966810966811,COLLAX
50,Kassaflöde_ttm_current_catAvg,38.3587786259542,COLLAX
51,Kassaflöde_ttm_current_catRank,33.04473304473304,COLLAX
52,Kassaflöde_ttm_momentum_catAvg,26.41509433962264,COLLAX
53,Kassaflöde_ttm_momentum_catRank,17.46031746031746,COLLAX
54,Kvalitet_long_trend_catAvg,55.447330447330444,COLLAX
55,Kvalitet_long_trend_catRank,57.86435786435786,COLLAX
56,Kvalitet_ttm_current_catAvg,39.25470332850941,COLLAX
57,Kvalitet_ttm_current_catRank,38.81673881673882,COLLAX
58,Kvalitet_ttm_momentum_catAvg,29.88165680473373,COLLAX
59,Kvalitet_ttm_momentum_catRank,19.336219336219337,COLLAX
60,Lönsamhet_long_trend_catAvg,48.16313887971546,COLLAX
61,Lönsamhet_long_trend_catRank,45.310245310245314,COLLAX
62,Lönsamhet_ttm_current_catAvg,20.855808517443467,COLLAX
63,Lönsamhet_ttm_current_catRank,8.225108225108226,COLLAX
64,Lönsamhet_ttm_momentum_catAvg,19.637922771812836,COLLAX
65,Lönsamhet_ttm_momentum_catRank,7.6479076479076475,COLLAX
66,Tillväxt_long_trend_catAvg,19.75981008239073,COLLAX
67,Tillväxt_long_trend_catRank,8.802308802308803,COLLAX
68,Tillväxt_ttm_current_catAvg,50.0,COLLAX
69,Tillväxt_ttm_current_catRank,50.072150072150066,COLLAX
70,Tillväxt_ttm_momentum_catAvg,52.90743161257982,COLLAX
71,Tillväxt_ttm_momentum_catRank,56.85425685425686,COLLAX
72,Värdering_long_trend_catAvg,50.0,COLLAX
73,Värdering_long_trend_catRank,51.94805194805194,COLLAX
74,Värdering_ttm_current_catAvg,50.0,COLLAX
75,Värdering_ttm_current_catRank,46.75324675324675,COLLAX
76,Värdering_ttm_momentum_catAvg,50.0,COLLAX
77,Värdering_ttm_momentum_catRank,51.298701298701296,COLLAX
78,long_trend_clusterAvg,49.87974987974988,COLLAX
79,long_trend_clusterRank,49.134199134199136,COLLAX
80,ttm_current_clusterAvg,43.02549302549303,COLLAX
81,ttm_current_clusterRank,25.252525252525253,COLLAX
82,ttm_momentum_clusterAvg,37.53006253006253,COLLAX
83,ttm_momentum_clusterRank,22.51082251082251,COLLAX
84,totalRank,16.738816738816737,COLLAX
0,Bruttomarginal_long_trend_ratioRank,80.28052805280528,VOLV-A
1,Bruttomarginal_ttm_current_ratioRank,23.28881469115192,VOLV-A
2,Bruttomarginal_ttm_momentum_ratioRank,80.90753424657534,VOLV-A
3,EV_EBITDA_long_trend_ratioRank,27.476635514018692,VOLV-A
4,EV_EBITDA_ttm_current_ratioRank,69.23076923076923,VOLV-A
5,EV_EBITDA_ttm_momentum_ratioRank,42.82786885245902,VOLV-A
6,Försäljning_long_trend_ratioRank,52.30414746543779,VOLV-A
7,Försäljning_ttm_current_ratioRank,50.0,VOLV-A
8,Försäljning_ttm_momentum_ratioRank,65.600624024961,VOLV-A
9,Kassaflöde_till_Skuld_long_trend_ratioRank,33.59375,VOLV-A
10,Kassaflöde_till_Skuld_ttm_current_ratioRank,43.66852886405959,VOLV-A
11,Kassaflöde_till_Skuld_ttm_momentum_ratioRank,42.29287090558767,VOLV-A
12,PB_tal_long_trend_ratioRank,17.771084337349397,VOLV-A
13,PB_tal_ttm_current_ratioRank,77.59882869692532,VOLV-A
14,PB_tal_ttm_momentum_ratioRank,35.88588588588589,VOLV-A
15,PE_tal_long_trend_ratioRank,45.068285280728375,VOLV-A
16,PE_tal_ttm_current_ratioRank,41.49560117302053,VOLV-A
17,PE_tal_ttm_momentum_ratioRank,77.0392749244713,VOLV-A
18,ROE_long_trend_ratioRank,59.523809523809526,VOLV-A
19,ROE_ttm_current_ratioRank,87.33719247467438,VOLV-A
20,ROE_ttm_momentum_ratioRank,66.49408284023669,VOLV-A
21,ROIC_long_trend_ratioRank,59.5427435387674,VOLV-A
22,ROIC_ttm_current_ratioRank,70.06302521008404,VOLV-A
23,ROIC_ttm_momentum_ratioRank,59.62800875273523,VOLV-A
24,Rörelseflödesmarginal_long_trend_ratioRank,43.575851393188856,VOLV-A
25,Rörelseflödesmarginal_ttm_current_ratioRank,49.23664122137404,VOLV-A
26,Rörelseflödesmarginal_ttm_momentum_ratioRank,47.09119496855346,VOLV-A
27,Rörelsemarginal_long_trend_ratioRank,71.30225080385853,VOLV-A
28,Rörelsemarginal_ttm_current_ratioRank,69.96830427892235,VOLV-A
29,Rörelsemarginal_ttm_momentum_ratioRank,53.51307189542484,VOLV-A
30,Skuldsättningsgrad_long_trend_ratioRank,39.672977624784856,VOLV-A
31,Skuldsättningsgrad_ttm_current_ratioRank,10.85343228200371,VOLV-A
32,Skuldsättningsgrad_ttm_momentum_ratioRank,24.664107485604607,VOLV-A
33,Soliditet_long_trend_ratioRank,54.32900432900433,VOLV-A
34,Soliditet_ttm_current_ratioRank,13.222543352601157,VOLV-A
35,Soliditet_ttm_momentum_ratioRank,11.908284023668639,VOLV-A
36,Vinst_per_Aktie_long_trend_ratioRank,70.74780058651027,VOLV-A
37,Vinst_per_Aktie_ttm_current_ratioRank,50.0,VOLV-A
38,Vinst_per_Aktie_ttm_momentum_ratioRank,81.90690690690691,VOLV-A
39,Vinstmarginal_long_trend_ratioRank,67.81874039938556,VOLV-A
40,Vinstmarginal_ttm_current_ratioRank,71.69954476479515,VOLV-A
41,Vinstmarginal_ttm_momentum_ratioRank,58.424336973478944,VOLV-A
42,Hälsa_long_trend_catAvg,47.00099097689459,VOLV-A
43,Hälsa_long_trend_catRank,44.8051948051948,VOLV-A
44,Hälsa_ttm_current_catAvg,12.037987817302433,VOLV-A
45,Hälsa_ttm_current_catRank,7.575757575757576,VOLV-A
46,Hälsa_ttm_momentum_catAvg,18.286195754636623,VOLV-A
47,Hälsa_ttm_momentum_catRank,11.904761904761903,VOLV-A
48,Kassaflöde_long_trend_catAvg,38.58480069659443,VOLV-A
49,Kassaflöde_long_trend_catRank,31.673881673881677,VOLV-A
50,Kassaflöde_ttm_current_catAvg,46.45258504271682,VOLV-A
51,Kassaflöde_ttm_current_catRank,39.466089466089464,VOLV-A
52,Kassaflöde_ttm_momentum_catAvg,44.692032937070564,VOLV-A
53,Kassaflöde_ttm_momentum_catRank,40.476190476190474,VOLV-A
54,Kvalitet_long_trend_catAvg,59.533276531288465,VOLV-A
55,Kvalitet_long_trend_catRank,64.57431457431457,VOLV-A
56,Kvalitet_ttm_current_catAvg,78.70010884237921,VOLV-A
57,Kvalitet_ttm_current_catRank,85.78643578643579,VOLV-A
58,Kvalitet_ttm_momentum_catAvg,63.061045796485956,VOLV-A
59,Kvalitet_ttm_momentum_catRank,71.64502164502164,VOLV-A
60,Lönsamhet_long_trend_catAvg,73.13383975201646,VOLV-A
61,Lönsamhet_long_trend_catRank,85.78643578643579,VOLV-A
62,Lönsamhet_ttm_current_catAvg,54.9855545782898,VOLV-A
63,Lönsamhet_ttm_current_catRank,60.82251082251082,VOLV-A
64,Lönsamhet_ttm_momentum_catAvg,64.2816477051597,VOLV-A
65,Lönsamhet_ttm_momentum_catRank,76.40692640692642,VOLV-A
66,Tillväxt_long_trend_catAvg,61.52597402597402,VOLV-A
67,Tillväxt_long_trend_catRank,68.47041847041847,VOLV-A
68,Tillväxt_ttm_current_catAvg,50.0,VOLV-A
69,Tillväxt_ttm_current_catRank,50.072150072150066,VOLV-A
70,Tillväxt_ttm_momentum_catAvg,73.75376546593395,VOLV-A
71,Tillväxt_ttm_momentum_catRank,85.35353535353535,VOLV-A
72,Värdering_long_trend_catAvg,30.105335044032156,VOLV-A
73,Värdering_long_trend_catRank,17.893217893217894,VOLV-A
74,Värdering_ttm_current_catAvg,62.77506636690503,VOLV-A
75,Värdering_ttm_current_catRank,73.01587301587301,VOLV-A
76,Värdering_ttm_momentum_catAvg,51.91767655427208,VOLV-A
77,Värdering_ttm_momentum_catRank,55.6998556998557,VOLV-A
78,long_trend_clusterAvg,52.20057720057721,VOLV-A
79,long_trend_clusterRank,54.83405483405483,VOLV-A
80,ttm_current_clusterAvg,52.789802789802785,VOLV-A
81,ttm_current_clusterRank,62.33766233766234,VOLV-A
82,ttm_momentum_clusterAvg,56.91438191438191,VOLV-A
83,ttm_momentum_clusterRank,64.21356421356421,VOLV-A
84,totalRank,70.41847041847042,VOLV-A
0,Bruttomarginal_long_trend_ratioRank,28.135313531353134,HUSQ-A
1,Bruttomarginal_ttm_current_ratioRank,26.79465776293823,HUSQ-A
2,Bruttomarginal_ttm_momentum_ratioRank,48.54452054794521,HUSQ-A
3,EV_EBITDA_long_trend_ratioRank,29.719626168224302,HUSQ-A
4,EV_EBITDA_ttm_current_ratioRank,53.05719921104537,HUSQ-A
5,EV_EBITDA_ttm_momentum_ratioRank,17.62295081967213,HUSQ-A
6,Försäljning_long_trend_ratioRank,20.506912442396313,HUSQ-A
7,Försäljning_ttm_current_ratioRank,50.0,HUSQ-A
8,Försäljning_ttm_momentum_ratioRank,54.36817472698908,HUSQ-A
9,Kassaflöde_till_Skuld_long_trend_ratioRank,54.079861111111114,HUSQ-A
10,Kassaflöde_till_Skuld_ttm_current_ratioRank,70.48417132216015,HUSQ-A
11,Kassaflöde_till_Skuld_ttm_momentum_ratioRank,65.22157996146436,HUSQ-A
12,PB_tal_long_trend_ratioRank,59.93975903614458,HUSQ-A
13,PB_tal_ttm_current_ratioRank,92.09370424597365,HUSQ-A
14,PB_tal_ttm_momentum_ratioRank,50.30030030030031,HUSQ-A
15,PE_tal_long_trend_ratioRank,32.92867981790592,HUSQ-A
16,PE_tal_ttm_current_ratioRank,20.381231671554254,HUSQ-A
17,PE_tal_ttm_momentum_ratioRank,22.20543806646526,HUSQ-A
18,ROE_long_trend_ratioRank,22.438672438672437,HUSQ-A
19,ROE_ttm_current_ratioRank,53.32850940665702,HUSQ-A
20,ROE_ttm_momentum_ratioRank,20.192307692307693,HUSQ-A
21,ROIC_long_trend_ratioRank,27.335984095427435,HUSQ-A
22,ROIC_ttm_current_ratioRank,46.32352941176471,HUSQ-A
23,ROIC_ttm_momentum_ratioRank,18.052516411378555,HUSQ-A
24,Rörelseflödesmarginal_long_trend_ratioRank,79.17956656346749,HUSQ-A
25,Rörelseflödesmarginal_ttm_current_ratioRank,71.52671755725191,HUSQ-A
26,Rörelseflödesmarginal_ttm_momentum_ratioRank,76.17924528301887,HUSQ-A
27,Rörelsemarginal_long_trend_ratioRank,25.643086816720256,HUSQ-A
28,Rörelsemarginal_ttm_current_ratioRank,49.841521394611725,HUSQ-A
29,Rörelsemarginal_ttm_momentum_ratioRank,24.754901960784316,HUSQ-A
30,Skuldsättningsgrad_long_trend_ratioRank,43.11531841652324,HUSQ-A
31,Skuldsättningsgrad_ttm_current_ratioRank,39.05380333951762,HUSQ-A
32,Skuldsättningsgrad_ttm_momentum_ratioRank,23.896353166986565,HUSQ-A
33,Soliditet_long_trend_ratioRank,63.85281385281385,HUSQ-A
34,Soliditet_ttm_current_ratioRank,34.75433526011561,HUSQ-A
35,Soliditet_ttm_momentum_ratioRank,23.298816568047336,HUSQ-A
36,Vinst_per_Aktie_long_trend_ratioRank,29.105571847507335,HUSQ-A
37,Vinst_per_Aktie_ttm_current_ratioRank,50.0,HUSQ-A
38,Vinst_per_Aktie_ttm_momentum_ratioRank,14.48948948948949,HUSQ-A
39,Vinstmarginal_long_trend_ratioRank,29.416282642089094,HUSQ-A
40,Vinstmarginal_ttm_current_ratioRank,50.0,HUSQ-A
41,Vinstmarginal_ttm_momentum_ratioRank,15.522620904836193,HUSQ-A
