Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI
2022-09-21,26.077556610107422,26.077556610107422,26.077556610107422,26.077556610107422,0,0.0,0.0,26.1354118347168,25.87885684967041,,-0.22136718171980296,0.9913690799277184,,52.34716967946784
2022-09-22,26.0822977843108,26.0822977843108,25.608074188232422,25.608074188232422,152,0.0,0.0,26.097473907470704,25.83653235435486,,-1.8752762086225734,1.0099712667975842,,45.853327754124294
2022-09-23,25.987452703291233,26.27198794634993,25.608074188232422,25.608074188232422,1547,0.0,0.0,26.069020462036132,25.794207859039307,,-1.7681764241006999,1.0654043128543667,,45.853327754124294
2022-09-26,25.98745346069336,25.98745346069336,25.98745346069336,25.98745346069336,100,0.0,0.0,26.031556701660158,25.76136784553528,,-0.16942221885633763,1.0488140914912842,,51.49279860610928
2022-09-27,25.32354164123535,25.32354164123535,25.32354164123535,25.32354164123535,250,0.0,0.0,25.92770175933838,25.712285709381103,,-2.3301722756257317,0.8377942451016033,,43.04390674282519
2022-09-28,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,15,0.0,0.0,25.861784744262696,25.679090070724488,,-0.6142802290613376,0.7114530656461598,,48.2674481265341
2022-09-29,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.82432117462158,25.65810570716858,,-0.4701004921074,0.6478088029957777,,48.2674481265341
2022-09-30,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.78685760498047,25.646131610870363,,-0.32550182178059633,0.5487221084463979,,48.2674481265341
2022-10-03,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.749394035339357,25.64364194869995,,-0.18048238952453216,0.41239105915985935,,48.2674481265341
2022-10-04,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.71193046569824,25.65075535774231,,-0.03504035612561987,0.23849242294327913,,48.2674481265341
2022-10-05,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.67446689605713,25.667353200912476,,0.11082612836463286,0.027714954046763298,,48.2674481265341
2022-10-06,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.683951568603515,25.68395104408264,,0.07385680136526417,2.042212562365187e-06,,48.2674481265341
2022-10-07,25.13385220018996,25.70292091369629,25.13385220018996,25.70292091369629,76,0.0,0.0,25.693436241149904,25.714775609970093,,0.03691476864894742,-0.08298485331490138,,48.2674481265341
2022-10-10,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.664982986450195,25.73611569404602,,0.1478198028267689,-0.2763925544999095,,48.26744812653409
2022-10-11,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.70292091369629,25.757455778121948,,0.0,-0.2117245775181712,,48.26744812653409
2022-10-12,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.70292091369629,25.769311380386352,,0.0,-0.25763384092829955,,48.267448126534084
2022-10-13,25.70291926925199,25.70291926925199,25.608074188232422,25.608074188232422,116,0.0,0.0,25.693436241149904,25.77879581451416,,-0.332232917840582,-0.3311231989982948,,45.88993694718076
2022-10-14,25.608074188232422,25.608074188232422,25.608074188232422,25.608074188232422,0,0.0,0.0,25.683951568603515,25.77879581451416,,-0.29542720546104284,-0.3679157342844028,,45.88993694718076
2022-10-17,25.133852005004883,25.133852005004883,25.133852005004883,25.133852005004883,17,0.0,0.0,25.627044677734375,25.76694025993347,,-1.9245007722564058,-0.5429266369535817,,35.69463549758969
2022-10-18,25.03900729912707,26.366833101160402,24.09056003924332,26.271989822387695,12811,0.0,0.0,25.683951568603515,25.774409294128418,,2.2895162849590793,-0.35095945165078885,,59.15103464166468
2022-10-19,26.271989822387695,26.271989822387695,26.271989822387695,26.271989822387695,0,0.0,0.0,25.740858459472655,25.800373077392578,,2.0633785922535295,-0.2306734780206439,,59.15103464166467
2022-10-20,26.271989822387695,26.271989822387695,26.271989822387695,26.271989822387695,3,0.0,0.0,25.7977653503418,25.83593988418579,,1.8382385668129737,-0.14775748052951385,,59.15103464166467
2022-10-21,26.271989822387695,26.271989822387695,26.271989822387695,26.271989822387695,50,0.0,0.0,25.854672241210938,25.876248931884767,,1.6140896209528257,-0.08338415173940453,,59.15103464166467
2022-10-24,26.271989822387695,26.271989822387695,26.271989822387695,26.271989822387695,0,0.0,0.0,25.911579132080078,25.91655797958374,,1.3909252248598283,-0.019211067718111256,,59.15103464166467
2022-10-25,26.366832733154297,26.366832733154297,26.366832733154297,26.366832733154297,4,0.0,0.0,25.977970314025878,25.923671340942384,,1.496892999829422,0.20945711110654774,,60.87375864691809
2022-10-26,26.366832733154297,26.366832733154297,26.366832733154297,26.366832733154297,20,0.0,0.0,26.04436149597168,25.91892910003662,,1.238161424047565,0.4839412749305293,,60.87375864691809
2022-10-27,26.366832733154297,26.366832733154297,26.366832733154297,26.366832733154297,0,0.0,0.0,26.120237350463867,25.914186859130858,,0.94407787870293,0.7951262081002066,,60.87375864691809
2022-10-28,26.366832733154297,26.366832733154297,26.366832733154297,26.366832733154297,0,0.0,0.0,26.196113204956056,25.91892910003662,,0.6516979326762958,1.0694273048458758,,60.87375864691809
2022-10-31,26.366832733154297,26.366832733154297,26.366832733154297,26.366832733154297,7,0.0,0.0,26.319411277770996,25.934341382980346,,0.18017673299308284,1.4847876377664861,,60.87375864691809
2022-11-01,25.98745346069336,25.98745346069336,25.98745346069336,25.98745346069336,751,0.0,0.0,26.290957641601562,25.934459924697876,,-1.1544051952978382,1.3746101439505447,,48.91980641106286
2022-11-02,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,2,0.0,0.0,26.234050750732422,25.94619698524475,,-2.0245818767477393,1.1094256535991387,,42.22292312357915
2022-11-03,25.702919534111007,25.702919534111007,25.513229370117188,25.513229370117188,356,0.0,0.0,26.15817470550537,25.934341382980346,,-2.465559400260618,0.8630769496692025,,38.44440233060724
2022-11-04,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,81,0.0,0.0,26.10126781463623,25.9295991897583,,-1.5261592033340587,0.6620566080548479,,43.85527327488167
2022-11-07,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,26.04436092376709,25.91311993598938,,-1.3109940039235763,0.506465404790715,,43.85527327488167
2022-11-08,25.418385184785958,25.418385184785958,23.711180884695686,25.228696823120117,937,0.0,0.0,25.930547332763673,25.884785079956053,,-2.7066552072225503,0.17679209105373697,,34.9482912133425
2022-11-09,25.70292091369629,25.797766000783938,25.70292091369629,25.70292091369629,2500,0.0,0.0,25.86415615081787,25.868305826187132,,-0.6233926062825834,-0.016041542871593373,,46.62303406053797
2022-11-10,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,25.79776496887207,25.858939933776856,,-0.36764446567452896,-0.23657182027357607,,46.62303406053797
2022-11-11,26.177142865330367,26.177142865330367,25.608074188232422,25.608074188232422,88,0.0,0.0,25.721889114379884,25.847202873229982,,-0.44248276493748606,-0.48482522253843363,,44.759728195768616
2022-11-14,25.608074188232422,25.608074188232422,25.608074188232422,25.608074188232422,200,0.0,0.0,25.646013259887695,25.835465812683104,,-0.1479336038346865,-0.7333041880065618,,44.759728195768616
2022-11-15,25.608074717965046,25.608074717965046,25.418384552001953,25.418384552001953,187,0.0,0.0,25.589106369018555,25.81898651123047,,-0.6671659985098188,-0.8903530822634108,,40.962547972983174
2022-11-16,25.418384552001953,25.418384552001953,25.418384552001953,25.418384552001953,0,0.0,0.0,25.56065273284912,25.802507209777833,,-0.5565905625889312,-0.9373293647877022,,40.962547972983174
2022-11-17,25.228696823120117,25.228696823120117,25.228696823120117,25.228696823120117,125,0.0,0.0,25.532199478149415,25.793022775650023,,-1.188705482616323,-1.011216481950454,,37.293357525492034
2022-11-18,25.323542562503945,26.366833101160402,25.323542562503945,26.271989822387695,1294,0.0,0.0,25.589106369018555,25.809620666503907,,2.66864908653444,-0.8543879832047984,,59.030279030004095
2022-11-21,26.271989822387695,26.271989822387695,26.271989822387695,26.271989822387695,0,0.0,0.0,25.646013259887695,25.816734075546265,,2.440833809748803,-0.6612796768134855,,59.030279030004095
2022-11-22,26.271989822387695,26.271989822387695,26.271989822387695,26.271989822387695,0,0.0,0.0,25.750342559814452,25.840445280075073,,2.0257876622865467,-0.3486887291764156,,59.030279030004095
2022-11-23,25.98745346069336,25.98745346069336,25.98745346069336,25.98745346069336,350,0.0,0.0,25.77879581451416,25.84755859375,,0.8094157992504749,-0.26603200834784774,,52.79619509591725
2022-11-24,25.987454196299762,26.366832733154297,25.608075659445227,26.366832733154297,1838,0.0,0.0,25.84518699645996,25.86415638923645,,2.0183476976420622,-0.07334239899810292,,59.01172250108315
2022-11-25,26.36683220028135,26.841055814020365,26.36683220028135,26.556522369384766,9765,0.0,0.0,25.940031814575196,25.885496425628663,,2.3765990697944157,0.2106793242432813,,61.7254472253794
2022-11-28,26.841056554676825,27.504970355839397,26.556523102189765,26.935901641845703,2390,0.0,0.0,26.072814559936525,25.916320943832396,,3.3102950198380094,0.6038419436280804,,66.50224161811916
2022-11-29,26.746212005615234,26.746212005615234,26.746212005615234,26.746212005615234,3000,0.0,0.0,26.20559730529785,25.94240322113037,,2.0629741578456255,1.0145323928706267,,62.31458720999291
2022-11-30,26.841055814020365,26.841055814020365,26.556522369384766,26.556522369384766,525,0.0,0.0,26.319411087036134,25.963743257522584,,0.9008988900417434,1.3698634514516725,,58.3571561979241
2022-12-01,26.556522369384766,26.556522369384766,26.556522369384766,26.556522369384766,0,0.0,0.0,26.452193641662596,25.985083293914794,,0.3944048237944625,1.7976095841770507,,58.3571561979241
2022-12-02,26.271989822387695,26.271989822387695,26.271989822387695,26.271989822387695,50,0.0,0.0,26.452193641662596,25.99931001663208,,-0.6812433846358861,1.7419063226708744,,52.551317648899705
2022-12-05,26.271988178782504,26.271988178782504,26.177143096923828,26.177143096923828,1000,0.0,0.0,26.44270896911621,26.011165571212768,,-1.0043066030131433,1.659069820312256,,50.73918737654837
2022-12-06,26.082298323853287,26.082298323853287,25.418384552001953,25.418384552001953,2462,0.0,0.0,26.357348442077637,26.00405216217041,,-3.562436836691411,1.358620101605499,,39.11804371383915
2022-12-07,25.32354237436526,25.70292091369629,25.03900711310231,25.70292091369629,214,0.0,0.0,26.32889518737793,26.00405216217041,,-2.377518195225047,1.249201559748018,,44.27261868436203
2022-12-08,25.70292091369629,25.70292091369629,25.70292091369629,25.70292091369629,0,0.0,0.0,26.262504005432127,26.00642333030701,,-2.1307301528448863,0.9846824066217958,,44.27261868436203
2022-12-09,25.039006715196052,25.039006715196052,24.564783096313477,24.564783096313477,2429,0.0,0.0,26.063330078125,25.980341053009035,25.915293216705322,-5.7496374305187326,0.31943008348749985,0.251001737698965,31.787615454154235
2022-12-12,24.659627972014896,24.659627972014896,23.52149057277563,23.99571418762207,6681,0.0,0.0,25.769311332702635,25.951887607574463,25.889210907618203,-6.882594269524677,-0.7035182859629058,0.24209582972579685,27.597065347938127
2022-12-13,23.995714586830804,25.133852005004883,23.90087130949926,25.133852005004883,1996,0.0,0.0,25.6080753326416,25.92343416213989,25.877355321248373,-1.8518507208241626,-1.2165009756263656,0.1780662680536045,43.60882063015506
2022-12-14,23.2369580078125,26.5565234375,23.2369580078125,23.711181640625,3505,0.0,0.0,25.323541259765626,25.859413957595827,25.845740413665773,-6.367038490396146,-2.0722538364903484,0.05290443884062192,33.60473565487165
2022-12-15,23.711181640625,23.711181640625,23.711181640625,23.711181640625,0,0.0,0.0,25.03900718688965,25.79539375305176,25.817287000020347,-5.303027936985832,-2.932254391629997,-0.08480072661612714,33.60473565487165
2022-12-16,23.61633517990082,23.61633517990082,23.5214900970459,23.5214900970459,806,0.0,0.0,24.763957214355468,25.726631259918214,25.788043196996053,-5.0172397995798566,-3.7419358789604957,-0.23814112846294835,32.453465715894595
2022-12-19,23.52148983336943,23.806025078744543,23.42664656059719,23.616334915161133,6341,0.0,0.0,24.5078763961792,25.660239887237548,25.761170530319212,-3.6377753282494054,-4.490852369745349,-0.39179369960256877,33.676930905564944
2022-12-20,23.616334915161133,23.616334915161133,23.616334915161133,23.616334915161133,40,0.0,0.0,24.327671432495116,25.59147744178772,25.736668968200682,-2.923981110595862,-4.93838627397481,-0.5641426502876314,33.67693090556493
2022-12-21,23.236957127475577,23.99571418762207,23.236957127475577,23.99571418762207,1578,0.0,0.0,24.156950759887696,25.532199478149415,25.709005928039552,-0.6674541578871657,-5.3863307759234145,-0.6877218449636848,38.81787041626016
2022-12-22,24.280248641967773,24.280248641967773,24.280248641967773,24.280248641967773,194,0.0,0.0,24.014683532714844,25.48003487586975,25.6868754863739,1.1058447174252937,-5.7509785614250974,-0.8052384986016335,42.42262487599574
2022-12-23,23.80602534561066,23.80602534561066,23.5214900970459,23.5214900970459,420,0.0,0.0,23.910354232788087,25.408901309967042,25.658422056833903,-1.626342010479052,-5.897724812647158,-0.9724711298074645,36.28341270768784
2022-12-27,23.99571462399362,24.090559710491608,23.236957550048828,23.236957550048828,3186,0.0,0.0,23.83447856903076,25.330654430389405,25.627597522735595,-2.506960734430832,-5.906581945880044,-1.1586848594869499,34.280006385704866
2022-12-28,23.236957550048828,23.236957550048828,23.236957550048828,23.236957550048828,0,0.0,0.0,23.644789123535155,25.26189203262329,25.596772988637287,-1.7248264357764398,-6.401353101342541,-1.3082936515577748,34.280006385704866
2022-12-29,23.521491000523238,23.521491000523238,23.236957550048828,23.236957550048828,1162,0.0,0.0,23.597366714477538,25.200242948532104,25.569109948476157,-1.527327895479075,-6.360558655439203,-1.4426274543280957,34.280006385704866
2022-12-30,23.426647186279297,23.426647186279297,23.426647186279297,23.426647186279297,37,0.0,0.0,23.56891326904297,25.148078393936157,25.546228663126627,-0.6036174902919035,-6.279466367791999,-1.5585481302966626,37.16870748859378
2023-01-02,23.426647186279297,23.426647186279297,23.426647186279297,23.426647186279297,25,0.0,0.0,23.55942897796631,25.091171550750733,25.5233473777771,-0.5636036077580451,-6.104707266004858,-1.6932568468768217,37.16870748859378
2023-01-03,23.426647186279297,23.426647186279297,23.426647186279297,23.426647186279297,0,0.0,0.0,23.540460205078126,25.034264707565306,25.505326890945433,-0.4834783084413868,-5.967039655196084,-1.8469168632665411,37.16870748859378
2023-01-04,23.52149046158462,23.52149046158462,23.047266848979934,23.426647186279297,321,0.0,0.0,23.52149143218994,24.989213466644287,25.48730640411377,-0.4032237759415443,-5.873422292436171,-1.9542784536426674,37.16870748859378
2023-01-05,23.426647186279297,23.426647186279297,23.426647186279297,23.426647186279297,0,0.0,0.0,23.464584732055663,24.932306623458864,25.47387007077535,-0.16168002208254792,-5.886827534930997,-2.1259566992052426,37.16870748859377
2023-01-09,23.711181173519215,23.711181173519215,22.762733926578445,23.236957550048828,2163,0.0,0.0,23.360255622863768,24.870657539367677,25.47782193819682,-0.5278113168173657,-6.073027679759167,-2.383109515020471,34.943864130257296
2023-01-10,23.236957550048828,23.236957550048828,23.236957550048828,23.236957550048828,0,0.0,0.0,23.331802368164062,24.811379623413085,25.481773805618285,-0.40650446381565825,-5.963301024392977,-2.630877219612514,34.94386413025731
2023-01-11,23.42664656059719,23.616334915161133,23.42664656059719,23.616334915161133,492,0.0,0.0,23.369740104675294,24.761586141586303,25.48572565714518,1.0551885018032583,-5.620989014808899,-2.8413533336291663,42.875160079510216
2023-01-12,23.616335396140038,24.090559005737305,23.616335396140038,24.090559005737305,1196,0.0,0.0,23.45510025024414,24.728390502929688,25.482564163208007,2.709256190395308,-5.149102819832514,-2.9595673945842655,50.92859676155159
2023-01-13,23.99571501525373,24.37509536743164,23.99571501525373,24.37509536743164,341,0.0,0.0,23.568914031982423,24.70230827331543,25.461224110921226,3.4205281344539236,-4.5882118739379205,-2.980673019881509,55.025549579557726
2023-01-16,24.469938010733056,24.564783096313477,24.375094734172173,24.564783096313477,1828,0.0,0.0,23.68272762298584,24.685710430145264,25.43842185338338,3.7244674151111536,-4.0630096913662985,-2.95895487375922,57.568881884530505
2023-01-17,24.564783096313477,24.564783096313477,24.564783096313477,24.564783096313477,9,0.0,0.0,23.796541213989258,24.64303026199341,25.41561959584554,3.2283762392855344,-3.4350038895568766,-3.039820968906931,57.568881884530505
2023-01-18,23.711181640625,23.90087181735784,23.711181640625,23.711181640625,496,0.0,0.0,23.82499465942383,24.57901005744934,25.385703992843627,-0.47770427832524825,-3.067720775829159,-3.1777489236528447,44.45005917286704
2023-01-19,23.806026458740234,23.806026458740234,23.806026458740234,23.806026458740234,82,0.0,0.0,23.86293258666992,24.517360973358155,25.35669732093811,-0.238470807068677,-2.669244815538551,-3.3101169957448655,45.924577365396296
2023-01-20,23.806026458740234,23.806026458740234,23.806026458740234,23.806026458740234,121,0.0,0.0,23.900870513916015,24.462825298309326,25.32982465426127,-0.39682259740522274,-2.2971785864494936,-3.422839943766002,45.92457736539629
2023-01-23,24.564782345560054,24.564782345560054,24.18540382385254,24.18540382385254,2500,0.0,0.0,23.995715141296387,24.40828957557678,25.310183890660603,0.7905106450847136,-1.6903045705145225,-3.5633653195882915,51.85328908298497
2023-01-24,24.37509545017034,24.37509545017034,23.711181640625,23.711181640625,853,0.0,0.0,24.043137550354004,24.337156057357788,25.28959469795227,-1.3806680140384435,-1.208105443014137,-3.7661285282345913,45.18452618733309
